image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n006125\0043_01.jpg,data\processed\bfw\asian\n006125\0163_01.jpg,n006125,n006125,asian,asian,females,females,,,1,0.31586874,11.886586,0.68413126
data\processed\bfw\asian\n009103\0657_02.jpg,data\processed\bfw\asian\n008163\0527_03.jpg,n009103,n008163,asian,asian,females,females,,,0,0.21058084,10.50815,0.7894192
data\processed\bfw\asian\n007372\0190_01.jpg,data\processed\bfw\asian\n007372\0252_01.jpg,n007372,n007372,asian,asian,females,females,,,1,0.028140917,11.85625,0.9718591
data\processed\bfw\asian\n003354\0011_01.jpg,data\processed\bfw\asian\n004681\0366_01.jpg,n003354,n004681,asian,asian,females,males,,,0,0.07163661,9.8637905,0.9283634
data\processed\bfw\asian\n004805\0015_01.jpg,data\processed\bfw\asian\n004805\0108_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.5063716,8.562928,0.49362838
data\processed\bfw\asian\n007816\0407_01.jpg,data\processed\bfw\asian\n007816\0436_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.27081513,9.250768,0.72918487
data\processed\bfw\asian\n002725\0015_01.jpg,data\processed\bfw\asian\n002725\0267_01.jpg,n002725,n002725,asian,asian,females,females,,,1,0.30972856,12.064536,0.69027144
data\processed\bfw\asian\n004936\0218_01.jpg,data\processed\bfw\asian\n004936\0324_01.jpg,n004936,n004936,asian,asian,females,females,,,1,0.20398381,10.317812,0.7960162
data\processed\bfw\asian\n003355\0008_01.jpg,data\processed\bfw\asian\n004721\0066_01.jpg,n003355,n004721,asian,asian,males,males,,,0,0.36183468,10.655599,0.63816535
data\processed\bfw\asian\n007385\0119_01.jpg,data\processed\bfw\asian\n004786\0212_02.jpg,n007385,n004786,asian,asian,females,females,,,0,0.18268035,12.116437,0.81731963
data\processed\bfw\asian\n007385\0320_03.jpg,data\processed\bfw\asian\n007385\0469_01.jpg,n007385,n007385,asian,asian,females,females,,,1,0.4249871,8.503426,0.5750129
data\processed\bfw\asian\n002406\0148_01.jpg,data\processed\bfw\asian\n002406\0534_01.jpg,n002406,n002406,asian,asian,males,males,,,1,0.49446136,7.849096,0.50553864
data\processed\bfw\asian\n004800\0526_01.jpg,data\processed\bfw\asian\n003153\0624_01.jpg,n004800,n003153,asian,asian,males,females,,,0,0.29993623,10.754344,0.70006377
data\processed\bfw\asian\n009175\0077_01.jpg,data\processed\bfw\asian\n008383\0139_02.jpg,n009175,n008383,asian,asian,females,females,,,0,0.15750708,10.715092,0.84249294
data\processed\bfw\asian\n003557\0006_06.jpg,data\processed\bfw\asian\n003557\0013_01.jpg,n003557,n003557,asian,asian,females,females,,,1,0.39945284,9.40137,0.6005472
data\processed\bfw\asian\n003357\0108_01.jpg,data\processed\bfw\asian\n003357\0538_01.jpg,n003357,n003357,asian,asian,females,females,,,1,0.4688858,8.369801,0.5311142
data\processed\bfw\asian\n004930\0082_01.jpg,data\processed\bfw\asian\n004930\0236_01.jpg,n004930,n004930,asian,asian,females,females,,,1,0.5916816,8.682478,0.4083184
data\processed\bfw\asian\n009287\0033_01.jpg,data\processed\bfw\asian\n006125\0414_01.jpg,n009287,n006125,asian,asian,females,females,,,0,0.28439507,11.460901,0.7156049
data\processed\bfw\asian\n003824\0019_01.jpg,data\processed\bfw\asian\n003824\0148_01.jpg,n003824,n003824,asian,asian,females,females,,,1,0.21588805,11.283738,0.784112
data\processed\bfw\asian\n006418\0129_01.jpg,data\processed\bfw\asian\n006418\1023_02.jpg,n006418,n006418,asian,asian,females,females,,,1,0.33377245,9.546769,0.6662276
data\processed\bfw\asian\n003156\0100_01.jpg,data\processed\bfw\asian\n003481\0107_01.jpg,n003156,n003481,asian,asian,males,females,,,0,0.1662919,9.9541,0.8337081
data\processed\bfw\asian\n007089\0015_01.jpg,data\processed\bfw\asian\n007089\0066_01.jpg,n007089,n007089,asian,asian,females,females,,,1,0.36625123,11.057829,0.63374877
data\processed\bfw\asian\n003355\0016_01.jpg,data\processed\bfw\asian\n001976\0082_01.jpg,n003355,n001976,asian,asian,males,males,,,0,0.083271645,11.426475,0.9167284
data\processed\bfw\asian\n000135\0009_01.jpg,data\processed\bfw\asian\n000135\0013_02.jpg,n000135,n000135,asian,asian,females,females,,,1,0.370231,9.971604,0.62976897
data\processed\bfw\asian\n000139\0216_01.jpg,data\processed\bfw\asian\n000139\0253_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.2146709,11.886621,0.7853291
data\processed\bfw\asian\n007816\0281_01.jpg,data\processed\bfw\asian\n007816\0627_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.39417732,10.086237,0.6058227
data\processed\bfw\asian\n002331\0207_01.jpg,data\processed\bfw\asian\n002331\0317_02.jpg,n002331,n002331,asian,asian,males,males,,,1,0.2253393,10.573761,0.7746607
data\processed\bfw\asian\n006224\0067_01.jpg,data\processed\bfw\asian\n007738\0140_01.jpg,n006224,n007738,asian,asian,females,females,,,0,0.29421434,9.588548,0.70578563
data\processed\bfw\asian\n003223\0327_01.jpg,data\processed\bfw\asian\n008383\0352_01.jpg,n003223,n008383,asian,asian,males,females,,,0,-0.013193651,11.582748,1.0131936
data\processed\bfw\asian\n000161\0223_01.jpg,data\processed\bfw\asian\n000161\0461_01.jpg,n000161,n000161,asian,asian,males,males,,,1,0.4181454,10.558523,0.5818546
data\processed\bfw\asian\n003824\0085_02.jpg,data\processed\bfw\asian\n003354\0047_01.jpg,n003824,n003354,asian,asian,females,females,,,0,0.122139886,11.072917,0.8778601
data\processed\bfw\asian\n006736\0145_01.jpg,data\processed\bfw\asian\n006736\0273_03.jpg,n006736,n006736,asian,asian,females,females,,,1,0.5347502,9.483279,0.46524978
data\processed\bfw\asian\n006633\0120_03.jpg,data\processed\bfw\asian\n006633\0356_01.jpg,n006633,n006633,asian,asian,females,females,,,1,0.082596615,13.177092,0.9174034
data\processed\bfw\asian\n000135\0017_01.jpg,data\processed\bfw\asian\n000135\0082_02.jpg,n000135,n000135,asian,asian,females,females,,,1,0.39323714,9.5858555,0.6067629
data\processed\bfw\asian\n001682\0080_01.jpg,data\processed\bfw\asian\n005177\0013_01.jpg,n001682,n005177,asian,asian,males,males,,,0,0.22230011,11.898524,0.7776999
data\processed\bfw\asian\n009125\0012_01.jpg,data\processed\bfw\asian\n007372\0148_01.jpg,n009125,n007372,asian,asian,females,females,,,0,0.19001453,12.497227,0.80998546
data\processed\bfw\asian\n004466\0223_01.jpg,data\processed\bfw\asian\n004466\0261_01.jpg,n004466,n004466,asian,asian,males,males,,,1,-0.059266638,12.075069,1.0592667
data\processed\bfw\asian\n007372\0039_01.jpg,data\processed\bfw\asian\n007372\0177_01.jpg,n007372,n007372,asian,asian,females,females,,,1,0.27842468,9.876742,0.7215753
data\processed\bfw\asian\n003481\0119_02.jpg,data\processed\bfw\asian\n008163\0034_04.jpg,n003481,n008163,asian,asian,females,females,,,0,0.32015786,10.746779,0.6798421
data\processed\bfw\asian\n006149\0349_01.jpg,data\processed\bfw\asian\n005116\0228_03.jpg,n006149,n005116,asian,asian,females,males,,,0,0.07062868,11.54722,0.9293713
data\processed\bfw\asian\n000856\0075_01.jpg,data\processed\bfw\asian\n008934\0211_01.jpg,n000856,n008934,asian,asian,females,females,,,0,0.07915856,10.625154,0.92084146
data\processed\bfw\asian\n003449\0129_01.jpg,data\processed\bfw\asian\n005474\0239_01.jpg,n003449,n005474,asian,asian,females,females,,,0,0.0098495055,10.665529,0.9901505
data\processed\bfw\asian\n004787\0197_01.jpg,data\processed\bfw\asian\n004787\0679_05.jpg,n004787,n004787,asian,asian,females,females,,,1,0.45910513,9.398333,0.54089487
data\processed\bfw\asian\n003358\0202_01.jpg,data\processed\bfw\asian\n009294\0081_01.jpg,n003358,n009294,asian,asian,females,females,,,0,-0.0648432,12.352824,1.0648432
data\processed\bfw\asian\n009287\0262_01.jpg,data\processed\bfw\asian\n004948\0004_02.jpg,n009287,n004948,asian,asian,females,males,,,0,0.06957567,11.79528,0.93042433
data\processed\bfw\asian\n004785\0280_01.jpg,data\processed\bfw\asian\n004786\0056_01.jpg,n004785,n004786,asian,asian,females,females,,,0,0.40786797,10.321463,0.59213203
data\processed\bfw\asian\n000138\0066_09.jpg,data\processed\bfw\asian\n000138\0493_01.jpg,n000138,n000138,asian,asian,females,females,,,1,0.4393328,7.185941,0.56066716
data\processed\bfw\asian\n004787\0657_03.jpg,data\processed\bfw\asian\n004787\0692_01.jpg,n004787,n004787,asian,asian,females,females,,,1,0.514215,9.06781,0.485785
data\processed\bfw\asian\n003027\0459_01.jpg,data\processed\bfw\asian\n009294\0139_02.jpg,n003027,n009294,asian,asian,males,females,,,0,-0.022004874,13.647068,1.0220048
data\processed\bfw\asian\n004108\0391_01.jpg,data\processed\bfw\asian\n004108\0401_02.jpg,n004108,n004108,asian,asian,males,males,,,1,0.45904508,9.455485,0.54095495
data\processed\bfw\asian\n001864\0003_01.jpg,data\processed\bfw\asian\n001864\0038_01.jpg,n001864,n001864,asian,asian,males,males,,,1,0.5322479,8.780463,0.4677521
data\processed\bfw\asian\n005085\0192_01.jpg,data\processed\bfw\asian\n007814\0382_01.jpg,n005085,n007814,asian,asian,females,females,,,0,0.23971145,11.01344,0.76028854
data\processed\bfw\asian\n005446\0205_02.jpg,data\processed\bfw\asian\n009294\0098_01.jpg,n005446,n009294,asian,asian,females,females,,,0,0.014375095,11.887441,0.9856249
data\processed\bfw\asian\n007664\0023_02.jpg,data\processed\bfw\asian\n002644\0418_01.jpg,n007664,n002644,asian,asian,females,males,,,0,0.11170171,12.263869,0.8882983
data\processed\bfw\asian\n000148\0016_01.jpg,data\processed\bfw\asian\n000148\0579_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.31315297,9.289769,0.68684703
data\processed\bfw\asian\n004877\0004_01.jpg,data\processed\bfw\asian\n005474\0074_01.jpg,n004877,n005474,asian,asian,females,females,,,0,0.29223117,11.939546,0.7077688
data\processed\bfw\asian\n004681\0266_02.jpg,data\processed\bfw\asian\n004681\0287_01.jpg,n004681,n004681,asian,asian,males,males,,,1,0.40378836,9.849495,0.5962117
data\processed\bfw\asian\n004686\0079_01.jpg,data\processed\bfw\asian\n004686\0540_01.jpg,n004686,n004686,asian,asian,males,males,,,1,0.5805434,8.180043,0.4194566
data\processed\bfw\asian\n004785\0353_01.jpg,data\processed\bfw\asian\n004221\0135_02.jpg,n004785,n004221,asian,asian,females,males,,,0,0.01128944,13.861698,0.9887106
data\processed\bfw\asian\n007664\0023_02.jpg,data\processed\bfw\asian\n007664\0066_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.5565724,8.560476,0.44342762
data\processed\bfw\asian\n000839\0162_01.jpg,data\processed\bfw\asian\n000839\0210_01.jpg,n000839,n000839,asian,asian,females,females,,,1,0.4367566,7.700939,0.5632434
data\processed\bfw\asian\n005116\0333_03.jpg,data\processed\bfw\asian\n000132\0110_01__face_0.jpg,n005116,n000132,asian,asian,males,males,,,0,0.25944218,12.138608,0.7405578
data\processed\bfw\asian\n009277\0051_01.jpg,data\processed\bfw\asian\n009277\0150_01.jpg,n009277,n009277,asian,asian,females,females,,,1,0.466682,9.810984,0.53331804
data\processed\bfw\asian\n003156\0086_01.jpg,data\processed\bfw\asian\n001562\0159_02.jpg,n003156,n001562,asian,asian,males,males,,,0,0.23760751,9.790694,0.7623925
data\processed\bfw\asian\n000143\0044_01.jpg,data\processed\bfw\asian\n004785\0167_02.jpg,n000143,n004785,asian,asian,females,females,,,0,0.116637304,10.935397,0.8833627
data\processed\bfw\asian\n009042\0036_01.jpg,data\processed\bfw\asian\n004221\0060_01.jpg,n009042,n004221,asian,asian,females,males,,,0,0.090641305,12.615319,0.9093587
data\processed\bfw\asian\n002509\0180_01.jpg,data\processed\bfw\asian\n009277\0018_01.jpg,n002509,n009277,asian,asian,females,females,,,0,0.24268667,10.4022875,0.7573133
data\processed\bfw\asian\n003027\0374_01.jpg,data\processed\bfw\asian\n001682\0151_01.jpg,n003027,n001682,asian,asian,males,males,,,0,0.23518832,11.810235,0.7648117
data\processed\bfw\asian\n009288\0293_01.jpg,data\processed\bfw\asian\n007385\0358_01.jpg,n009288,n007385,asian,asian,females,females,,,0,0.0056976513,12.53298,0.99430233
data\processed\bfw\asian\n004860\0040_01.jpg,data\processed\bfw\asian\n004860\0048_01.jpg,n004860,n004860,asian,asian,females,females,,,1,0.49964747,8.955231,0.5003525
data\processed\bfw\asian\n005216\0236_01.jpg,data\processed\bfw\asian\n000148\0016_01.jpg,n005216,n000148,asian,asian,females,females,,,0,0.1591953,10.050059,0.8408047
data\processed\bfw\asian\n003354\0058_01.jpg,data\processed\bfw\asian\n003354\0068_01.jpg,n003354,n003354,asian,asian,females,females,,,1,0.58242524,7.398106,0.41757476
data\processed\bfw\asian\n007816\0407_01.jpg,data\processed\bfw\asian\n007816\0543_01.jpg,n007816,n007816,asian,asian,females,females,,,1,0.15437515,9.795718,0.84562486
data\processed\bfw\asian\n003358\0233_01.jpg,data\processed\bfw\asian\n004864\0353_02.jpg,n003358,n004864,asian,asian,females,females,,,0,0.15444288,10.896296,0.8455571
data\processed\bfw\asian\n004466\0332_01.jpg,data\processed\bfw\asian\n006224\0069_07.jpg,n004466,n006224,asian,asian,males,females,,,0,0.19751163,11.846788,0.8024884
data\processed\bfw\asian\n001572\0115_01.jpg,data\processed\bfw\asian\n001572\0129_01.jpg,n001572,n001572,asian,asian,females,females,,,1,0.334758,9.700937,0.66524196
data\processed\bfw\asian\n006203\0047_01.jpg,data\processed\bfw\asian\n009137\0416_01.jpg,n006203,n009137,asian,asian,females,females,,,0,0.3786333,9.477824,0.62136674
data\processed\bfw\asian\n008978\0062_01.jpg,data\processed\bfw\asian\n008978\0100_01.jpg,n008978,n008978,asian,asian,females,females,,,1,0.48711416,9.442383,0.5128858
data\processed\bfw\asian\n004794\0135_01.jpg,data\processed\bfw\asian\n004794\0203_02.jpg,n004794,n004794,asian,asian,males,males,,,1,0.3410194,8.719351,0.6589806
data\processed\bfw\asian\n000838\0025_01.jpg,data\processed\bfw\asian\n000838\0160_01.jpg,n000838,n000838,asian,asian,females,females,,,1,0.18140872,9.164039,0.8185913
data\processed\bfw\asian\n004948\0378_02.jpg,data\processed\bfw\asian\n004948\0667_01.jpg,n004948,n004948,asian,asian,males,males,,,1,0.026383584,9.957683,0.9736164
data\processed\bfw\asian\n009137\0182_02.jpg,data\processed\bfw\asian\n009137\0226_02.jpg,n009137,n009137,asian,asian,females,females,,,1,0.31376424,9.671807,0.6862358
data\processed\bfw\asian\n000837\0020_01.jpg,data\processed\bfw\asian\n000837\0032_02.jpg,n000837,n000837,asian,asian,females,females,,,1,0.6484037,7.747741,0.3515963
data\processed\bfw\asian\n003162\0508_01.jpg,data\processed\bfw\asian\n004935\0165_02.jpg,n003162,n004935,asian,asian,males,males,,,0,0.047261536,12.873111,0.95273846
data\processed\bfw\asian\n009041\0046_02.jpg,data\processed\bfw\asian\n009125\0064_01.jpg,n009041,n009125,asian,asian,females,females,,,0,0.29562962,11.31931,0.7043704
data\processed\bfw\asian\n005085\0061_01.jpg,data\processed\bfw\asian\n005085\0192_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.53465813,9.07425,0.46534187
data\processed\bfw\asian\n000160\0150_01.jpg,data\processed\bfw\asian\n000160\0308_01.jpg,n000160,n000160,asian,asian,females,females,,,1,0.3995096,9.113061,0.6004904
data\processed\bfw\asian\n005077\0002_01.jpg,data\processed\bfw\asian\n005077\0104_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.45069334,9.393015,0.54930663
data\processed\bfw\asian\n003557\0053_01.jpg,data\processed\bfw\asian\n006203\0241_05.jpg,n003557,n006203,asian,asian,females,females,,,0,0.46634534,8.434052,0.5336547
data\processed\bfw\asian\n002406\0070_01.jpg,data\processed\bfw\asian\n002406\0137_01.jpg,n002406,n002406,asian,asian,males,males,,,1,0.322383,10.417395,0.677617
data\processed\bfw\asian\n008401\0097_02.jpg,data\processed\bfw\asian\n008401\0380_01.jpg,n008401,n008401,asian,asian,females,females,,,1,0.46447515,10.550252,0.53552485
data\processed\bfw\asian\n001682\0251_02.jpg,data\processed\bfw\asian\n003167\0045_01.jpg,n001682,n003167,asian,asian,males,males,,,0,0.16176823,13.335612,0.8382318
data\processed\bfw\asian\n002644\0208_01.jpg,data\processed\bfw\asian\n002644\0319_01.jpg,n002644,n002644,asian,asian,males,males,,,1,0.32860643,9.177375,0.6713936
data\processed\bfw\asian\n000139\0099_01.jpg,data\processed\bfw\asian\n000139\0309_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.4837379,10.234748,0.5162621
data\processed\bfw\asian\n009148\0017_01.jpg,data\processed\bfw\asian\n009148\0083_01.jpg,n009148,n009148,asian,asian,females,females,,,1,0.5545194,9.550046,0.44548059
data\processed\bfw\asian\n004681\0019_01.jpg,data\processed\bfw\asian\n005446\0141_01.jpg,n004681,n005446,asian,asian,males,females,,,0,0.04686374,11.451385,0.95313627
data\processed\bfw\asian\n004877\0004_01.jpg,data\processed\bfw\asian\n004681\0340_01.jpg,n004877,n004681,asian,asian,females,males,,,0,0.10483326,11.193855,0.89516675
data\processed\bfw\asian\n005083\0252_01.jpg,data\processed\bfw\asian\n003533\0615_01.jpg,n005083,n003533,asian,asian,females,males,,,0,-0.025454717,10.910574,1.0254548
data\processed\bfw\asian\n009278\0006_01.jpg,data\processed\bfw\asian\n009278\0228_01.jpg,n009278,n009278,asian,asian,females,females,,,1,0.29046962,11.16914,0.70953035
data\processed\bfw\asian\n004680\0053_01.jpg,data\processed\bfw\asian\n004680\0241_01.jpg,n004680,n004680,asian,asian,females,females,,,1,0.33156103,10.139571,0.668439
data\processed\bfw\asian\n003162\0191_01.jpg,data\processed\bfw\asian\n003162\0459_01.jpg,n003162,n003162,asian,asian,males,males,,,1,0.50299954,9.0559025,0.49700046
data\processed\bfw\asian\n009288\0172_01.jpg,data\processed\bfw\asian\n009288\0236_01.jpg,n009288,n009288,asian,asian,females,females,,,1,0.11517003,11.194686,0.88483
data\processed\bfw\asian\n004687\0104_02.jpg,data\processed\bfw\asian\n004687\0307_01.jpg,n004687,n004687,asian,asian,females,females,,,1,0.39459148,10.745359,0.60540855
data\processed\bfw\asian\n006224\0053_01.jpg,data\processed\bfw\asian\n006224\0086_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.45439053,7.023458,0.5456095
data\processed\bfw\asian\n000139\0184_01.jpg,data\processed\bfw\asian\n008978\0026_01.jpg,n000139,n008978,asian,asian,females,females,,,0,0.14558701,12.551156,0.854413
data\processed\bfw\asian\n005063\0027_01.jpg,data\processed\bfw\asian\n005063\0439_01.jpg,n005063,n005063,asian,asian,females,females,,,1,0.17081665,10.302407,0.82918334
data\processed\bfw\asian\n003557\0006_06.jpg,data\processed\bfw\asian\n009177\0053_02.jpg,n003557,n009177,asian,asian,females,females,,,0,0.17605533,10.941892,0.8239447
data\processed\bfw\asian\n005116\0676_01.jpg,data\processed\bfw\asian\n007378\0289_01.jpg,n005116,n007378,asian,asian,males,females,,,0,-0.08432474,11.168656,1.0843247
data\processed\bfw\asian\n006344\0431_07.jpg,data\processed\bfw\asian\n006126\0124_01.jpg,n006344,n006126,asian,asian,females,females,,,0,0.494811,7.7462387,0.505189
data\processed\bfw\asian\n006222\0015_01.jpg,data\processed\bfw\asian\n006222\0151_01.jpg,n006222,n006222,asian,asian,females,females,,,1,0.45613045,10.077022,0.54386955
data\processed\bfw\asian\n004948\0194_01.jpg,data\processed\bfw\asian\n000138\0131_01.jpg,n004948,n000138,asian,asian,males,females,,,0,0.14734489,10.912148,0.8526551
data\processed\bfw\asian\n004870\0144_01.jpg,data\processed\bfw\asian\n006418\0504_01.jpg,n004870,n006418,asian,asian,females,females,,,0,0.13386463,11.537536,0.86613536
data\processed\bfw\asian\n005078\0250_01.jpg,data\processed\bfw\asian\n005078\0295_03.jpg,n005078,n005078,asian,asian,males,males,,,1,-0.066009805,10.537179,1.0660098
data\processed\bfw\asian\n000161\0183_01.jpg,data\processed\bfw\asian\n009177\0456_01.jpg,n000161,n009177,asian,asian,males,females,,,0,0.0387857,12.846001,0.9612143
data\processed\bfw\asian\n007385\0118_01.jpg,data\processed\bfw\asian\n000840\0624_03.jpg,n007385,n000840,asian,asian,females,females,,,0,0.10284097,12.244717,0.89715904
data\processed\bfw\asian\n003635\0072_03.jpg,data\processed\bfw\asian\n003635\0089_02.jpg,n003635,n003635,asian,asian,males,males,,,1,0.5212718,8.727994,0.47872818
data\processed\bfw\asian\n003467\0094_01.jpg,data\processed\bfw\asian\n000161\0101_01.jpg,n003467,n000161,asian,asian,females,males,,,0,-0.009463385,12.643796,1.0094634
data\processed\bfw\asian\n005116\0332_01.jpg,data\processed\bfw\asian\n007814\0185_02.jpg,n005116,n007814,asian,asian,males,females,,,0,0.12650971,11.308253,0.8734903
data\processed\bfw\asian\n005071\0175_01.jpg,data\processed\bfw\asian\n004870\0288_02.jpg,n005071,n004870,asian,asian,males,females,,,0,0.15801679,11.500005,0.8419832
data\processed\bfw\asian\n005063\0016_02.jpg,data\processed\bfw\asian\n005063\0089_02.jpg,n005063,n005063,asian,asian,females,females,,,1,0.23514053,9.251359,0.76485944
data\processed\bfw\asian\n003491\0113_03.jpg,data\processed\bfw\asian\n004680\0260_01.jpg,n003491,n004680,asian,asian,males,females,,,0,0.20267613,10.725013,0.7973239
data\processed\bfw\asian\n005446\0279_01.jpg,data\processed\bfw\asian\n006149\0087_01.jpg,n005446,n006149,asian,asian,females,females,,,0,0.1741582,11.15871,0.8258418
data\processed\bfw\asian\n006125\0185_01.jpg,data\processed\bfw\asian\n000143\0122_01.jpg,n006125,n000143,asian,asian,females,females,,,0,0.31958422,9.251048,0.68041575
data\processed\bfw\asian\n006358\0325_01.jpg,data\processed\bfw\asian\n000856\0046_01.jpg,n006358,n000856,asian,asian,females,females,,,0,-0.021054776,12.566724,1.0210547
data\processed\bfw\asian\n000139\0210_01.jpg,data\processed\bfw\asian\n000139\0501_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.18051948,11.74827,0.81948054
data\processed\bfw\asian\n004948\0018_01.jpg,data\processed\bfw\asian\n003533\0062_02.jpg,n004948,n003533,asian,asian,males,males,,,0,0.03973519,11.537131,0.9602648
data\processed\bfw\asian\n009287\0278_01.jpg,data\processed\bfw\asian\n003357\0006_01.jpg,n009287,n003357,asian,asian,females,females,,,0,-0.14183788,12.862044,1.1418378
data\processed\bfw\asian\n000161\0037_01.jpg,data\processed\bfw\asian\n000161\0223_01.jpg,n000161,n000161,asian,asian,males,males,,,1,0.4632005,10.835069,0.5367995
data\processed\bfw\asian\n003354\0047_01.jpg,data\processed\bfw\asian\n003354\0098_01.jpg,n003354,n003354,asian,asian,females,females,,,1,0.4209399,9.770835,0.5790601
data\processed\bfw\asian\n007664\0066_01.jpg,data\processed\bfw\asian\n007664\0810_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.43704957,9.6781025,0.56295043
data\processed\bfw\asian\n000160\0105_01.jpg,data\processed\bfw\asian\n000160\0139_01.jpg,n000160,n000160,asian,asian,females,females,,,1,0.5996461,7.007892,0.4003539
data\processed\bfw\asian\n007378\0214_01.jpg,data\processed\bfw\asian\n004935\0519_01.jpg,n007378,n004935,asian,asian,females,males,,,0,0.20766981,11.443105,0.7923302
data\processed\bfw\asian\n007380\0019_01.jpg,data\processed\bfw\asian\n006125\0058_01.jpg,n007380,n006125,asian,asian,females,females,,,0,0.24544461,12.326909,0.7545554
data\processed\bfw\asian\n005077\0199_01.jpg,data\processed\bfw\asian\n008383\0068_01.jpg,n005077,n008383,asian,asian,females,females,,,0,0.09201527,11.430002,0.90798473
data\processed\bfw\asian\n006149\0009_01.jpg,data\processed\bfw\asian\n000132\0148_01__face_0.jpg,n006149,n000132,asian,asian,females,males,,,0,-0.10499262,11.7553625,1.1049926
data\processed\bfw\asian\n007664\0066_01.jpg,data\processed\bfw\asian\n000148\0229_01.jpg,n007664,n000148,asian,asian,females,females,,,0,-0.006831555,12.376874,1.0068315
data\processed\bfw\asian\n009294\0031_03.jpg,data\processed\bfw\asian\n009294\0139_02.jpg,n009294,n009294,asian,asian,females,females,,,1,0.6296825,7.588065,0.37031752
data\processed\bfw\asian\n004791\0030_01.jpg,data\processed\bfw\asian\n003482\0155_05.jpg,n004791,n003482,asian,asian,males,males,,,0,0.15213591,11.178894,0.8478641
data\processed\bfw\asian\n006222\0135_01.jpg,data\processed\bfw\asian\n009287\0115_01.jpg,n006222,n009287,asian,asian,females,females,,,0,0.033598855,11.973133,0.96640116
data\processed\bfw\asian\n003354\0175_01.jpg,data\processed\bfw\asian\n006634\0039_01.jpg,n003354,n006634,asian,asian,females,females,,,0,0.18985172,12.117403,0.8101483
data\processed\bfw\asian\n004809\0200_02.jpg,data\processed\bfw\asian\n009137\0047_02.jpg,n004809,n009137,asian,asian,males,females,,,0,0.11834115,12.272749,0.88165885
data\processed\bfw\asian\n003288\0628_01.jpg,data\processed\bfw\asian\n002406\0156_01.jpg,n003288,n002406,asian,asian,females,males,,,0,0.2246461,9.865141,0.7753539
data\processed\bfw\asian\n001572\0091_01.jpg,data\processed\bfw\asian\n001572\0242_01.jpg,n001572,n001572,asian,asian,females,females,,,1,0.3783332,9.570285,0.6216668
data\processed\bfw\asian\n003153\0075_01.jpg,data\processed\bfw\asian\n003153\0157_01.jpg,n003153,n003153,asian,asian,females,females,,,1,0.32804137,10.94637,0.6719586
data\processed\bfw\asian\n003463\0005_01.jpg,data\processed\bfw\asian\n003506\0014_01.jpg,n003463,n003506,asian,asian,males,females,,,0,-0.088049896,12.515939,1.0880499
data\processed\bfw\asian\n006736\0121_03.jpg,data\processed\bfw\asian\n006736\0367_01.jpg,n006736,n006736,asian,asian,females,females,,,1,0.4739593,10.372903,0.5260407
data\processed\bfw\asian\n000872\0085_01.jpg,data\processed\bfw\asian\n000872\0101_01.jpg,n000872,n000872,asian,asian,males,males,,,1,0.24762289,11.320868,0.7523771
data\processed\bfw\asian\n001562\0065_01.jpg,data\processed\bfw\asian\n003533\0326_02.jpg,n001562,n003533,asian,asian,males,males,,,0,0.13730054,9.827868,0.86269945
data\processed\bfw\asian\n009103\0179_03.jpg,data\processed\bfw\asian\n005116\0083_01.jpg,n009103,n005116,asian,asian,females,males,,,0,0.17660816,11.362536,0.82339185
data\processed\bfw\asian\n005063\0016_02.jpg,data\processed\bfw\asian\n005077\0153_01.jpg,n005063,n005077,asian,asian,females,females,,,0,0.21325248,9.741783,0.7867475
data\processed\bfw\asian\n003155\0062_02.jpg,data\processed\bfw\asian\n004721\0177_01.jpg,n003155,n004721,asian,asian,males,males,,,0,0.05479498,12.489608,0.94520503
data\processed\bfw\asian\n005071\0154_01.jpg,data\processed\bfw\asian\n004466\0153_01.jpg,n005071,n004466,asian,asian,males,males,,,0,0.052846394,13.031598,0.9471536
data\processed\bfw\asian\n004800\0111_01.jpg,data\processed\bfw\asian\n004800\0828_02.jpg,n004800,n004800,asian,asian,males,males,,,1,0.40092176,8.930422,0.59907824
data\processed\bfw\asian\n009288\0028_01.jpg,data\processed\bfw\asian\n008148\0202_01.jpg,n009288,n008148,asian,asian,females,females,,,0,-0.08117709,14.23975,1.0811771
data\processed\bfw\asian\n008163\0032_02.jpg,data\processed\bfw\asian\n009042\0250_01.jpg,n008163,n009042,asian,asian,females,females,,,0,0.19662744,11.510336,0.80337256
data\processed\bfw\asian\n004721\0227_01.jpg,data\processed\bfw\asian\n006126\0197_01.jpg,n004721,n006126,asian,asian,males,females,,,0,0.085942805,13.056769,0.9140572
