image_path,identity,group,gender,age_group
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0013.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0014.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0015.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0016.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0017.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0018.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0019.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0020.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0021.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0022.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0023.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0024.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0025.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0026.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0027.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0028.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Abbas\Mahmoud_Abbas_0029.jpg,Mahmoud_Abbas,lfw,,
data\processed\lfw\lfw\Mahmoud_Al_Zhar\Mahmoud_Al_Zhar_0001.jpg,Mahmoud_Al_Zhar,lfw,,
data\processed\lfw\lfw\Mahmoud_Diyab_al-Ahmed\Mahmoud_Diyab_al-Ahmed_0001.jpg,Mahmoud_Diyab_al-Ahmed,lfw,,
data\processed\lfw\lfw\Makhdoom_Amin_Fahim\Makhdoom_Amin_Fahim_0001.jpg,Makhdoom_Amin_Fahim,lfw,,
data\processed\lfw\lfw\Makhdoom_Amin_Fahim\Makhdoom_Amin_Fahim_0002.jpg,Makhdoom_Amin_Fahim,lfw,,
data\processed\lfw\lfw\Makhdoom_Amin_Fahim\Makhdoom_Amin_Fahim_0003.jpg,Makhdoom_Amin_Fahim,lfw,,
data\processed\lfw\lfw\Makiko_Tanaka\Makiko_Tanaka_0001.jpg,Makiko_Tanaka,lfw,,
data\processed\lfw\lfw\Makiya_Ali_Hassan\Makiya_Ali_Hassan_0001.jpg,Makiya_Ali_Hassan,lfw,,
data\processed\lfw\lfw\Malak_Habbak\Malak_Habbak_0001.jpg,Malak_Habbak,lfw,,
data\processed\lfw\lfw\Malcolm_Glazer\Malcolm_Glazer_0001.jpg,Malcolm_Glazer,lfw,,
data\processed\lfw\lfw\Malcolm_Jamal_Warner\Malcolm_Jamal_Warner_0001.jpg,Malcolm_Jamal_Warner,lfw,,
data\processed\lfw\lfw\Malcolm_Wild\Malcolm_Wild_0001.jpg,Malcolm_Wild,lfw,,
data\processed\lfw\lfw\Malik_Mahmud\Malik_Mahmud_0001.jpg,Malik_Mahmud,lfw,,
data\processed\lfw\lfw\Mamdouh_Habib\Mamdouh_Habib_0001.jpg,Mamdouh_Habib,lfw,,
data\processed\lfw\lfw\Manfred_Reyes_Villa\Manfred_Reyes_Villa_0001.jpg,Manfred_Reyes_Villa,lfw,,
data\processed\lfw\lfw\Manfred_Stolpe\Manfred_Stolpe_0001.jpg,Manfred_Stolpe,lfw,,
data\processed\lfw\lfw\Manfred_Stolpe\Manfred_Stolpe_0002.jpg,Manfred_Stolpe,lfw,,
data\processed\lfw\lfw\Manijeh_Hekmat\Manijeh_Hekmat_0001.jpg,Manijeh_Hekmat,lfw,,
data\processed\lfw\lfw\Manuel_Gehring\Manuel_Gehring_0001.jpg,Manuel_Gehring,lfw,,
data\processed\lfw\lfw\Manuel_Jesus\Manuel_Jesus_0001.jpg,Manuel_Jesus,lfw,,
data\processed\lfw\lfw\Manuel_Llorente\Manuel_Llorente_0001.jpg,Manuel_Llorente,lfw,,
data\processed\lfw\lfw\Manuel_Pellegrini\Manuel_Pellegrini_0001.jpg,Manuel_Pellegrini,lfw,,
data\processed\lfw\lfw\Manuel_Poggiali\Manuel_Poggiali_0001.jpg,Manuel_Poggiali,lfw,,
data\processed\lfw\lfw\Manuel_Poggiali\Manuel_Poggiali_0002.jpg,Manuel_Poggiali,lfw,,
data\processed\lfw\lfw\Manuel_Rosendo\Manuel_Rosendo_0001.jpg,Manuel_Rosendo,lfw,,
data\processed\lfw\lfw\Manuela_Montebrun\Manuela_Montebrun_0001.jpg,Manuela_Montebrun,lfw,,
data\processed\lfw\lfw\Mara_Georges\Mara_Georges_0001.jpg,Mara_Georges,lfw,,
data\processed\lfw\lfw\Marat_Safin\Marat_Safin_0001.jpg,Marat_Safin,lfw,,
data\processed\lfw\lfw\Marat_Safin\Marat_Safin_0002.jpg,Marat_Safin,lfw,,
data\processed\lfw\lfw\Marat_Safin\Marat_Safin_0003.jpg,Marat_Safin,lfw,,
data\processed\lfw\lfw\Marc-Andre_Fleury\Marc-Andre_Fleury_0001.jpg,Marc-Andre_Fleury,lfw,,
data\processed\lfw\lfw\Marc-Andre_Fleury\Marc-Andre_Fleury_0002.jpg,Marc-Andre_Fleury,lfw,,
data\processed\lfw\lfw\Marc_Anthony\Marc_Anthony_0001.jpg,Marc_Anthony,lfw,,
data\processed\lfw\lfw\Marc_Bulger\Marc_Bulger_0001.jpg,Marc_Bulger,lfw,,
data\processed\lfw\lfw\Marc_Gold\Marc_Gold_0001.jpg,Marc_Gold,lfw,,
data\processed\lfw\lfw\Marc_Grossman\Marc_Grossman_0001.jpg,Marc_Grossman,lfw,,
data\processed\lfw\lfw\Marc_Grossman\Marc_Grossman_0002.jpg,Marc_Grossman,lfw,,
data\processed\lfw\lfw\Marc_Grossman\Marc_Grossman_0003.jpg,Marc_Grossman,lfw,,
data\processed\lfw\lfw\Marc_Grossman\Marc_Grossman_0004.jpg,Marc_Grossman,lfw,,
data\processed\lfw\lfw\Marc_Leger\Marc_Leger_0001.jpg,Marc_Leger,lfw,,
data\processed\lfw\lfw\Marc_Racicot\Marc_Racicot_0001.jpg,Marc_Racicot,lfw,,
data\processed\lfw\lfw\Marc_Shaiman\Marc_Shaiman_0001.jpg,Marc_Shaiman,lfw,,
data\processed\lfw\lfw\Marcella_Anderson\Marcella_Anderson_0001.jpg,Marcella_Anderson,lfw,,
data\processed\lfw\lfw\Marcelo_Bielsa\Marcelo_Bielsa_0001.jpg,Marcelo_Bielsa,lfw,,
data\processed\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0001.jpg,Marcelo_Ebrard,lfw,,
data\processed\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0002.jpg,Marcelo_Ebrard,lfw,,
data\processed\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0003.jpg,Marcelo_Ebrard,lfw,,
data\processed\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0001.jpg,Marcelo_Rios,lfw,,
data\processed\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0002.jpg,Marcelo_Rios,lfw,,
data\processed\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0003.jpg,Marcelo_Rios,lfw,,
data\processed\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0004.jpg,Marcelo_Rios,lfw,,
data\processed\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0005.jpg,Marcelo_Rios,lfw,,
data\processed\lfw\lfw\Marcelo_Salas\Marcelo_Salas_0001.jpg,Marcelo_Salas,lfw,,
data\processed\lfw\lfw\Marcelo_Salas\Marcelo_Salas_0002.jpg,Marcelo_Salas,lfw,,
data\processed\lfw\lfw\Marcelo_Salas\Marcelo_Salas_0003.jpg,Marcelo_Salas,lfw,,
data\processed\lfw\lfw\Marcio_de_Souza\Marcio_de_Souza_0001.jpg,Marcio_de_Souza,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0001.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0002.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0003.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0004.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0005.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0006.jpg,Marco_Antonio_Barrera,lfw,,
data\processed\lfw\lfw\Marco_Archer_Cardoso_Moreira\Marco_Archer_Cardoso_Moreira_0001.jpg,Marco_Archer_Cardoso_Moreira,lfw,,
data\processed\lfw\lfw\Marco_Irizarry\Marco_Irizarry_0001.jpg,Marco_Irizarry,lfw,,
data\processed\lfw\lfw\Marco_Pantani\Marco_Pantani_0001.jpg,Marco_Pantani,lfw,,
data\processed\lfw\lfw\Marcos_Cafu\Marcos_Cafu_0001.jpg,Marcos_Cafu,lfw,,
data\processed\lfw\lfw\Marcos_Daniel_Jimenez\Marcos_Daniel_Jimenez_0001.jpg,Marcos_Daniel_Jimenez,lfw,,
data\processed\lfw\lfw\Marcos_Milinkovic\Marcos_Milinkovic_0001.jpg,Marcos_Milinkovic,lfw,,
data\processed\lfw\lfw\Marcus_Allen\Marcus_Allen_0001.jpg,Marcus_Allen,lfw,,
data\processed\lfw\lfw\Marcus_Garrettson\Marcus_Garrettson_0001.jpg,Marcus_Garrettson,lfw,,
data\processed\lfw\lfw\Marcus_Gronholm\Marcus_Gronholm_0001.jpg,Marcus_Gronholm,lfw,,
data\processed\lfw\lfw\Marcus_Gronholm\Marcus_Gronholm_0002.jpg,Marcus_Gronholm,lfw,,
data\processed\lfw\lfw\Margaret_Caruso\Margaret_Caruso_0001.jpg,Margaret_Caruso,lfw,,
data\processed\lfw\lfw\Margaret_Hasley\Margaret_Hasley_0001.jpg,Margaret_Hasley,lfw,,
data\processed\lfw\lfw\Margaret_Hoelzer\Margaret_Hoelzer_0001.jpg,Margaret_Hoelzer,lfw,,
data\processed\lfw\lfw\Margaret_Okayo\Margaret_Okayo_0001.jpg,Margaret_Okayo,lfw,,
data\processed\lfw\lfw\Margaret_Thatcher\Margaret_Thatcher_0001.jpg,Margaret_Thatcher,lfw,,
data\processed\lfw\lfw\Margaret_Thatcher\Margaret_Thatcher_0002.jpg,Margaret_Thatcher,lfw,,
data\processed\lfw\lfw\Margerry_Bakley\Margerry_Bakley_0001.jpg,Margerry_Bakley,lfw,,
data\processed\lfw\lfw\Margie_Puente\Margie_Puente_0001.jpg,Margie_Puente,lfw,,
data\processed\lfw\lfw\Maria_Bello\Maria_Bello_0001.jpg,Maria_Bello,lfw,,
data\processed\lfw\lfw\Maria_Burks\Maria_Burks_0001.jpg,Maria_Burks,lfw,,
data\processed\lfw\lfw\Maria_Callas\Maria_Callas_0001.jpg,Maria_Callas,lfw,,
data\processed\lfw\lfw\Maria_Conchita_Alonso\Maria_Conchita_Alonso_0001.jpg,Maria_Conchita_Alonso,lfw,,
data\processed\lfw\lfw\Maria_Garcia\Maria_Garcia_0001.jpg,Maria_Garcia,lfw,,
data\processed\lfw\lfw\Maria_Guida\Maria_Guida_0001.jpg,Maria_Guida,lfw,,
data\processed\lfw\lfw\Maria_Luisa_Mendonca\Maria_Luisa_Mendonca_0001.jpg,Maria_Luisa_Mendonca,lfw,,
data\processed\lfw\lfw\Maria_Luisa_Mendonca\Maria_Luisa_Mendonca_0002.jpg,Maria_Luisa_Mendonca,lfw,,
data\processed\lfw\lfw\Maria_Sanchez_Lorenzo\Maria_Sanchez_Lorenzo_0001.jpg,Maria_Sanchez_Lorenzo,lfw,,
data\processed\lfw\lfw\Maria_Shkolnikova\Maria_Shkolnikova_0001.jpg,Maria_Shkolnikova,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0001.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0002.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0003.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0004.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0005.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0006.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0007.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0008.jpg,Maria_Shriver,lfw,,
data\processed\lfw\lfw\Maria_Simon\Maria_Simon_0001.jpg,Maria_Simon,lfw,,
data\processed\lfw\lfw\Maria_Soledad_Alvear_Valenzuela\Maria_Soledad_Alvear_Valenzuela_0001.jpg,Maria_Soledad_Alvear_Valenzuela,lfw,,
data\processed\lfw\lfw\Maria_Soledad_Alvear_Valenzuela\Maria_Soledad_Alvear_Valenzuela_0002.jpg,Maria_Soledad_Alvear_Valenzuela,lfw,,
data\processed\lfw\lfw\Maria_Soledad_Alvear_Valenzuela\Maria_Soledad_Alvear_Valenzuela_0003.jpg,Maria_Soledad_Alvear_Valenzuela,lfw,,
data\processed\lfw\lfw\Maria_Soledad_Alvear_Valenzuela\Maria_Soledad_Alvear_Valenzuela_0004.jpg,Maria_Soledad_Alvear_Valenzuela,lfw,,
data\processed\lfw\lfw\Maria_Soledad_Alvear_Valenzuela\Maria_Soledad_Alvear_Valenzuela_0005.jpg,Maria_Soledad_Alvear_Valenzuela,lfw,,
data\processed\lfw\lfw\Maria_Wetterstrand\Maria_Wetterstrand_0001.jpg,Maria_Wetterstrand,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0001.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0002.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0003.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0004.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0005.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0006.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariah_Carey\Mariah_Carey_0007.jpg,Mariah_Carey,lfw,,
data\processed\lfw\lfw\Mariam_Ali_Hassan\Mariam_Ali_Hassan_0001.jpg,Mariam_Ali_Hassan,lfw,,
data\processed\lfw\lfw\Marian_Dolan\Marian_Dolan_0001.jpg,Marian_Dolan,lfw,,
data\processed\lfw\lfw\Mariana_Gonzalez\Mariana_Gonzalez_0001.jpg,Mariana_Gonzalez,lfw,,
data\processed\lfw\lfw\Mariana_Ohata\Mariana_Ohata_0001.jpg,Mariana_Ohata,lfw,,
data\processed\lfw\lfw\Mariana_Pollack\Mariana_Pollack_0001.jpg,Mariana_Pollack,lfw,,
data\processed\lfw\lfw\Mariana_Pollack\Mariana_Pollack_0002.jpg,Mariana_Pollack,lfw,,
data\processed\lfw\lfw\Mariana_Pollack\Mariana_Pollack_0003.jpg,Mariana_Pollack,lfw,,
data\processed\lfw\lfw\Mariangel_Ruiz_Torrealba\Mariangel_Ruiz_Torrealba_0001.jpg,Mariangel_Ruiz_Torrealba,lfw,,
data\processed\lfw\lfw\Mariangel_Ruiz_Torrealba\Mariangel_Ruiz_Torrealba_0002.jpg,Mariangel_Ruiz_Torrealba,lfw,,
data\processed\lfw\lfw\Mariangel_Ruiz_Torrealba\Mariangel_Ruiz_Torrealba_0003.jpg,Mariangel_Ruiz_Torrealba,lfw,,
data\processed\lfw\lfw\Marianne_Stanley\Marianne_Stanley_0001.jpg,Marianne_Stanley,lfw,,
data\processed\lfw\lfw\Mariano_Zabaleta\Mariano_Zabaleta_0001.jpg,Mariano_Zabaleta,lfw,,
data\processed\lfw\lfw\Maribel_Dominguez\Maribel_Dominguez_0001.jpg,Maribel_Dominguez,lfw,,
data\processed\lfw\lfw\Marie-Josee_Croze\Marie-Josee_Croze_0001.jpg,Marie-Josee_Croze,lfw,,
data\processed\lfw\lfw\Marie-Reine_Le_Gougne\Marie-Reine_Le_Gougne_0001.jpg,Marie-Reine_Le_Gougne,lfw,,
data\processed\lfw\lfw\Marie-Reine_Le_Gougne\Marie-Reine_Le_Gougne_0002.jpg,Marie-Reine_Le_Gougne,lfw,,
data\processed\lfw\lfw\Marie_Haghal\Marie_Haghal_0001.jpg,Marie_Haghal,lfw,,
data\processed\lfw\lfw\Marieta_Chrousala\Marieta_Chrousala_0001.jpg,Marieta_Chrousala,lfw,,
data\processed\lfw\lfw\Marieta_Chrousala\Marieta_Chrousala_0002.jpg,Marieta_Chrousala,lfw,,
data\processed\lfw\lfw\Marieta_Chrousala\Marieta_Chrousala_0003.jpg,Marieta_Chrousala,lfw,,
data\processed\lfw\lfw\Marilyn_Monroe\Marilyn_Monroe_0001.jpg,Marilyn_Monroe,lfw,,
data\processed\lfw\lfw\Marilyn_Monroe\Marilyn_Monroe_0002.jpg,Marilyn_Monroe,lfw,,
data\processed\lfw\lfw\Marina_Anissina\Marina_Anissina_0001.jpg,Marina_Anissina,lfw,,
data\processed\lfw\lfw\Marina_Anissina\Marina_Anissina_0002.jpg,Marina_Anissina,lfw,,
data\processed\lfw\lfw\Marina_Canetti\Marina_Canetti_0001.jpg,Marina_Canetti,lfw,,
data\processed\lfw\lfw\Marina_Hands\Marina_Hands_0001.jpg,Marina_Hands,lfw,,
data\processed\lfw\lfw\Marina_Kuptsova\Marina_Kuptsova_0001.jpg,Marina_Kuptsova,lfw,,
data\processed\lfw\lfw\Marina_Silva\Marina_Silva_0001.jpg,Marina_Silva,lfw,,
data\processed\lfw\lfw\Mario_Alfaro-Lopez\Mario_Alfaro-Lopez_0001.jpg,Mario_Alfaro-Lopez,lfw,,
data\processed\lfw\lfw\Mario_Austin\Mario_Austin_0001.jpg,Mario_Austin,lfw,,
data\processed\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0001.jpg,Mario_Cipollini,lfw,,
data\processed\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0002.jpg,Mario_Cipollini,lfw,,
data\processed\lfw\lfw\Mario_Dominguez\Mario_Dominguez_0001.jpg,Mario_Dominguez,lfw,,
data\processed\lfw\lfw\Mario_Dumont\Mario_Dumont_0001.jpg,Mario_Dumont,lfw,,
data\processed\lfw\lfw\Mario_Dumont\Mario_Dumont_0002.jpg,Mario_Dumont,lfw,,
data\processed\lfw\lfw\Mario_Gallegos\Mario_Gallegos_0001.jpg,Mario_Gallegos,lfw,,
data\processed\lfw\lfw\Mario_Jardel\Mario_Jardel_0001.jpg,Mario_Jardel,lfw,,
data\processed\lfw\lfw\Mario_Kreutzberger\Mario_Kreutzberger_0001.jpg,Mario_Kreutzberger,lfw,,
data\processed\lfw\lfw\Mario_Kreutzberger\Mario_Kreutzberger_0002.jpg,Mario_Kreutzberger,lfw,,
data\processed\lfw\lfw\Mario_Lemieux\Mario_Lemieux_0001.jpg,Mario_Lemieux,lfw,,
data\processed\lfw\lfw\Mario_Lobo_Zagallo\Mario_Lobo_Zagallo_0001.jpg,Mario_Lobo_Zagallo,lfw,,
data\processed\lfw\lfw\Mario_Puzo\Mario_Puzo_0001.jpg,Mario_Puzo,lfw,,
data\processed\lfw\lfw\Mario_Vasquez_Rana\Mario_Vasquez_Rana_0001.jpg,Mario_Vasquez_Rana,lfw,,
data\processed\lfw\lfw\Marion_Barry\Marion_Barry_0001.jpg,Marion_Barry,lfw,,
data\processed\lfw\lfw\Marion_Fahnestock\Marion_Fahnestock_0001.jpg,Marion_Fahnestock,lfw,,
data\processed\lfw\lfw\Marisa_Tomei\Marisa_Tomei_0001.jpg,Marisa_Tomei,lfw,,
data\processed\lfw\lfw\Marisa_Tomei\Marisa_Tomei_0002.jpg,Marisa_Tomei,lfw,,
data\processed\lfw\lfw\Marisol_Breton\Marisol_Breton_0001.jpg,Marisol_Breton,lfw,,
data\processed\lfw\lfw\Marisol_Martinez_Sambran\Marisol_Martinez_Sambran_0001.jpg,Marisol_Martinez_Sambran,lfw,,
data\processed\lfw\lfw\Marissa_Jaret_Winokur\Marissa_Jaret_Winokur_0001.jpg,Marissa_Jaret_Winokur,lfw,,
data\processed\lfw\lfw\Marissa_Jaret_Winokur\Marissa_Jaret_Winokur_0002.jpg,Marissa_Jaret_Winokur,lfw,,
data\processed\lfw\lfw\Maritza_Macias_Furano\Maritza_Macias_Furano_0001.jpg,Maritza_Macias_Furano,lfw,,
data\processed\lfw\lfw\Mark_Andrew\Mark_Andrew_0001.jpg,Mark_Andrew,lfw,,
data\processed\lfw\lfw\Mark_Bellhorn\Mark_Bellhorn_0001.jpg,Mark_Bellhorn,lfw,,
data\processed\lfw\lfw\Mark_Broxmeyer\Mark_Broxmeyer_0001.jpg,Mark_Broxmeyer,lfw,,
data\processed\lfw\lfw\Mark_Butcher\Mark_Butcher_0001.jpg,Mark_Butcher,lfw,,
data\processed\lfw\lfw\Mark_Cuban\Mark_Cuban_0001.jpg,Mark_Cuban,lfw,,
data\processed\lfw\lfw\Mark_Cuban\Mark_Cuban_0002.jpg,Mark_Cuban,lfw,,
data\processed\lfw\lfw\Mark_Dacey\Mark_Dacey_0001.jpg,Mark_Dacey,lfw,,
data\processed\lfw\lfw\Mark_Dacey\Mark_Dacey_0002.jpg,Mark_Dacey,lfw,,
data\processed\lfw\lfw\Mark_Everson\Mark_Everson_0001.jpg,Mark_Everson,lfw,,
data\processed\lfw\lfw\Mark_Foley\Mark_Foley_0001.jpg,Mark_Foley,lfw,,
data\processed\lfw\lfw\Mark_Gangloff\Mark_Gangloff_0001.jpg,Mark_Gangloff,lfw,,
data\processed\lfw\lfw\Mark_Geragos\Mark_Geragos_0001.jpg,Mark_Geragos,lfw,,
data\processed\lfw\lfw\Mark_Geragos\Mark_Geragos_0002.jpg,Mark_Geragos,lfw,,
data\processed\lfw\lfw\Mark_Gottfried\Mark_Gottfried_0001.jpg,Mark_Gottfried,lfw,,
data\processed\lfw\lfw\Mark_Gottfried\Mark_Gottfried_0002.jpg,Mark_Gottfried,lfw,,
data\processed\lfw\lfw\Mark_Gottfried\Mark_Gottfried_0003.jpg,Mark_Gottfried,lfw,,
data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0001.jpg,Mark_Hamister,lfw,,
data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0002.jpg,Mark_Hamister,lfw,,
data\processed\lfw\lfw\Mark_Hanson\Mark_Hanson_0001.jpg,Mark_Hanson,lfw,,
data\processed\lfw\lfw\Mark_Heller\Mark_Heller_0001.jpg,Mark_Heller,lfw,,
data\processed\lfw\lfw\Mark_Heller\Mark_Heller_0002.jpg,Mark_Heller,lfw,,
data\processed\lfw\lfw\Mark_Hogan\Mark_Hogan_0001.jpg,Mark_Hogan,lfw,,
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0001.jpg,Mark_Hurlbert,lfw,,
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0002.jpg,Mark_Hurlbert,lfw,,
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0003.jpg,Mark_Hurlbert,lfw,,
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0004.jpg,Mark_Hurlbert,lfw,,
data\processed\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0005.jpg,Mark_Hurlbert,lfw,,
data\processed\lfw\lfw\Mark_Kelly\Mark_Kelly_0001.jpg,Mark_Kelly,lfw,,
data\processed\lfw\lfw\Mark_Komara\Mark_Komara_0001.jpg,Mark_Komara,lfw,,
data\processed\lfw\lfw\Mark_Lazarus\Mark_Lazarus_0001.jpg,Mark_Lazarus,lfw,,
data\processed\lfw\lfw\Mark_Leno\Mark_Leno_0001.jpg,Mark_Leno,lfw,,
data\processed\lfw\lfw\Mark_Mariscal\Mark_Mariscal_0001.jpg,Mark_Mariscal,lfw,,
data\processed\lfw\lfw\Mark_Martin\Mark_Martin_0001.jpg,Mark_Martin,lfw,,
data\processed\lfw\lfw\Mark_McClellan\Mark_McClellan_0001.jpg,Mark_McClellan,lfw,,
data\processed\lfw\lfw\Mark_Mishkin\Mark_Mishkin_0001.jpg,Mark_Mishkin,lfw,,
data\processed\lfw\lfw\Mark_Mulder\Mark_Mulder_0001.jpg,Mark_Mulder,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0001.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0002.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0003.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0004.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0005.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0006.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0007.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0008.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0009.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0010.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0011.jpg,Mark_Philippoussis,lfw,,
data\processed\lfw\lfw\Mark_Podlesny\Mark_Podlesny_0001.jpg,Mark_Podlesny,lfw,,
data\processed\lfw\lfw\Mark_Polansky\Mark_Polansky_0001.jpg,Mark_Polansky,lfw,,
data\processed\lfw\lfw\Mark_Redman\Mark_Redman_0001.jpg,Mark_Redman,lfw,,
data\processed\lfw\lfw\Mark_Richt\Mark_Richt_0001.jpg,Mark_Richt,lfw,,
data\processed\lfw\lfw\Mark_Richt\Mark_Richt_0002.jpg,Mark_Richt,lfw,,
data\processed\lfw\lfw\Mark_Richt\Mark_Richt_0003.jpg,Mark_Richt,lfw,,
data\processed\lfw\lfw\Mark_Rosenbaum\Mark_Rosenbaum_0001.jpg,Mark_Rosenbaum,lfw,,
data\processed\lfw\lfw\Mark_Sacco\Mark_Sacco_0001.jpg,Mark_Sacco,lfw,,
data\processed\lfw\lfw\Mark_Salter\Mark_Salter_0001.jpg,Mark_Salter,lfw,,
