image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n005078\0202_01.jpg,data\processed\bfw\asian\n005078\0298_01.jpg,n005078,n005078,asian,asian,males,males,,,1,0.5421856,21.820633,0.4578144
data\processed\bfw\asian\n005063\0083_01.jpg,data\processed\bfw\asian\n005063\0085_01.jpg,n005063,n005063,asian,asian,females,females,,,1,0.8396589,12.031334,0.16034108
data\processed\bfw\asian\n000148\0306_01.jpg,data\processed\bfw\asian\n006149\0197_02.jpg,n000148,n006149,asian,asian,females,females,,,0,0.5758914,20.56029,0.42410862
data\processed\bfw\asian\n003153\0069_02.jpg,data\processed\bfw\asian\n003153\0250_01.jpg,n003153,n003153,asian,asian,females,females,,,1,0.66760385,17.96279,0.33239615
data\processed\bfw\asian\n000872\0188_01.jpg,data\processed\bfw\asian\n007814\0048_01.jpg,n000872,n007814,asian,asian,males,females,,,0,0.044368375,31.344833,0.9556316
data\processed\bfw\asian\n000148\0016_01.jpg,data\processed\bfw\asian\n000148\0207_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.54498786,21.150862,0.45501214
data\processed\bfw\asian\n009288\0180_01.jpg,data\processed\bfw\asian\n009275\0049_01.jpg,n009288,n009275,asian,asian,females,females,,,0,0.07107795,29.956316,0.92892206
data\processed\bfw\asian\n006774\0084_01.jpg,data\processed\bfw\asian\n006126\0474_01.jpg,n006774,n006126,asian,asian,females,females,,,0,0.44858906,23.202124,0.5514109
data\processed\bfw\asian\n003506\0014_01.jpg,data\processed\bfw\asian\n003506\0177_01.jpg,n003506,n003506,asian,asian,females,females,,,1,0.74508643,16.791946,0.25491357
data\processed\bfw\asian\n009277\0031_01.jpg,data\processed\bfw\asian\n009277\0496_01.jpg,n009277,n009277,asian,asian,females,females,,,1,0.36862358,24.403318,0.6313764
data\processed\bfw\asian\n009287\0029_01.jpg,data\processed\bfw\asian\n009287\0256_04.jpg,n009287,n009287,asian,asian,females,females,,,1,0.28770104,27.562895,0.712299
data\processed\bfw\asian\n009288\0107_01.jpg,data\processed\bfw\asian\n003357\0001_01.jpg,n009288,n003357,asian,asian,females,females,,,0,0.045547716,31.810059,0.9544523
data\processed\bfw\asian\n000148\0306_01.jpg,data\processed\bfw\asian\n000148\0353_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.6428749,18.33233,0.3571251
data\processed\bfw\asian\n004860\0059_01.jpg,data\processed\bfw\asian\n004794\0163_01.jpg,n004860,n004794,asian,asian,females,males,,,0,0.21001689,28.122494,0.7899831
data\processed\bfw\asian\n004680\0007_01.jpg,data\processed\bfw\asian\n004680\0180_01.jpg,n004680,n004680,asian,asian,females,females,,,1,0.6785892,18.423815,0.32141078
data\processed\bfw\asian\n004860\0091_02.jpg,data\processed\bfw\asian\n004860\0171_07.jpg,n004860,n004860,asian,asian,females,females,,,1,0.47785553,25.166143,0.52214444
data\processed\bfw\asian\n000137\0051_02.jpg,data\processed\bfw\asian\n009041\0091_06.jpg,n000137,n009041,asian,asian,females,females,,,0,0.18184364,30.515816,0.81815636
data\processed\bfw\asian\n001864\0071_01.jpg,data\processed\bfw\asian\n004877\0073_01.jpg,n001864,n004877,asian,asian,males,females,,,0,0.017874887,34.777164,0.9821251
data\processed\bfw\asian\n003467\0118_01.jpg,data\processed\bfw\asian\n000139\0016_01.jpg,n003467,n000139,asian,asian,females,females,,,0,0.44167733,23.785307,0.55832267
data\processed\bfw\asian\n000854\0228_01.jpg,data\processed\bfw\asian\n000854\0543_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.64489967,18.858078,0.35510033
data\processed\bfw\asian\n006149\0153_01.jpg,data\processed\bfw\asian\n001976\0100_02.jpg,n006149,n001976,asian,asian,females,males,,,0,-0.017082268,31.751146,1.0170822
data\processed\bfw\asian\n004948\0034_01.jpg,data\processed\bfw\asian\n003449\0210_04.jpg,n004948,n003449,asian,asian,males,females,,,0,0.17957808,28.11484,0.82042193
data\processed\bfw\asian\n009287\0143_01.jpg,data\processed\bfw\asian\n005077\0020_01.jpg,n009287,n005077,asian,asian,females,females,,,0,0.14451915,29.794044,0.85548085
data\processed\bfw\asian\n006774\0130_01.jpg,data\processed\bfw\asian\n006203\0092_06.jpg,n006774,n006203,asian,asian,females,females,,,0,0.23104215,28.378458,0.76895785
data\processed\bfw\asian\n000143\0002_01.jpg,data\processed\bfw\asian\n005077\0052_01.jpg,n000143,n005077,asian,asian,females,females,,,0,0.32949254,25.174942,0.67050743
data\processed\bfw\asian\n004936\0469_01.jpg,data\processed\bfw\asian\n003506\0115_01.jpg,n004936,n003506,asian,asian,females,females,,,0,0.399314,25.311789,0.600686
data\processed\bfw\asian\n005378\0090_01.jpg,data\processed\bfw\asian\n005378\0222_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.7064771,18.469097,0.2935229
data\processed\bfw\asian\n003533\0080_02.jpg,data\processed\bfw\asian\n003533\0574_01.jpg,n003533,n003533,asian,asian,males,males,,,1,0.91053253,9.104103,0.089467466
data\processed\bfw\asian\n003481\0194_01.jpg,data\processed\bfw\asian\n003481\0345_01.jpg,n003481,n003481,asian,asian,females,females,,,1,0.63368386,19.670261,0.36631614
data\processed\bfw\asian\n005378\0255_01.jpg,data\processed\bfw\asian\n004467\0087_01.jpg,n005378,n004467,asian,asian,females,males,,,0,0.24746902,27.480844,0.752531
data\processed\bfw\asian\n004948\0241_01.jpg,data\processed\bfw\asian\n009103\0291_01.jpg,n004948,n009103,asian,asian,males,females,,,0,0.05140525,29.326223,0.94859475
data\processed\bfw\asian\n006418\0377_02.jpg,data\processed\bfw\asian\n005177\0045_01.jpg,n006418,n005177,asian,asian,females,males,,,0,-0.037862778,32.960518,1.0378628
data\processed\bfw\asian\n004472\0332_01.jpg,data\processed\bfw\asian\n002775\0121_01.jpg,n004472,n002775,asian,asian,females,males,,,0,-0.13979095,35.27576,1.139791
data\processed\bfw\asian\n003533\0050_01.jpg,data\processed\bfw\asian\n000135\0034_01.jpg,n003533,n000135,asian,asian,males,females,,,0,0.044370957,30.885212,0.95562905
data\processed\bfw\asian\n005078\0024_01.jpg,data\processed\bfw\asian\n009279\0025_01.jpg,n005078,n009279,asian,asian,males,females,,,0,0.2853861,26.591652,0.7146139
data\processed\bfw\asian\n004469\0092_01.jpg,data\processed\bfw\asian\n003533\0100_02.jpg,n004469,n003533,asian,asian,males,males,,,0,0.6293774,18.330187,0.37062258
data\processed\bfw\asian\n003355\0056_01.jpg,data\processed\bfw\asian\n003355\0620_01.jpg,n003355,n003355,asian,asian,males,males,,,1,0.68243545,18.227728,0.31756455
data\processed\bfw\asian\n007814\0079_01.jpg,data\processed\bfw\asian\n006126\0128_01.jpg,n007814,n006126,asian,asian,females,females,,,0,0.3404623,25.169022,0.6595377
data\processed\bfw\asian\n005063\0027_01.jpg,data\processed\bfw\asian\n006358\0347_02.jpg,n005063,n006358,asian,asian,females,females,,,0,0.101939686,32.693943,0.8980603
data\processed\bfw\asian\n003463\0223_02.jpg,data\processed\bfw\asian\n004472\0484_01.jpg,n003463,n004472,asian,asian,males,females,,,0,0.1420756,31.025713,0.8579244
data\processed\bfw\asian\n004805\0065_01.jpg,data\processed\bfw\asian\n004805\0612_01.jpg,n004805,n004805,asian,asian,males,males,,,1,0.85144764,12.932837,0.14855236
data\processed\bfw\asian\n005077\0094_01.jpg,data\processed\bfw\asian\n005077\0246_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.578925,20.175755,0.421075
data\processed\bfw\asian\n000009\0010_01.jpg,data\processed\bfw\asian\n006223\0126_01.jpg,n000009,n006223,asian,asian,females,females,,,0,0.79452205,13.561843,0.20547795
data\processed\bfw\asian\n006148\0031_01.jpg,data\processed\bfw\asian\n006148\0400_01.jpg,n006148,n006148,asian,asian,females,females,,,1,0.21325335,27.195984,0.7867466
data\processed\bfw\asian\n003557\0088_04.jpg,data\processed\bfw\asian\n003557\0118_01.jpg,n003557,n003557,asian,asian,females,females,,,1,0.7689377,15.700087,0.2310623
data\processed\bfw\asian\n002644\0298_01.jpg,data\processed\bfw\asian\n002644\0497_02.jpg,n002644,n002644,asian,asian,males,males,,,1,0.7655541,15.300319,0.23444593
data\processed\bfw\asian\n005077\0079_01.jpg,data\processed\bfw\asian\n005077\0199_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.6508906,18.070314,0.3491094
data\processed\bfw\asian\n007664\0053_01.jpg,data\processed\bfw\asian\n005216\0236_01.jpg,n007664,n005216,asian,asian,females,females,,,0,0.24208017,28.251019,0.75791985
data\processed\bfw\asian\n006358\0076_01.jpg,data\processed\bfw\asian\n006358\0125_01.jpg,n006358,n006358,asian,asian,females,females,,,1,0.6442491,20.540827,0.35575092
data\processed\bfw\asian\n005078\0295_03.jpg,data\processed\bfw\asian\n007816\0279_01.jpg,n005078,n007816,asian,asian,males,females,,,0,-0.06877532,31.59374,1.0687753
data\processed\bfw\asian\n000148\0390_01.jpg,data\processed\bfw\asian\n000148\0408_01.jpg,n000148,n000148,asian,asian,females,females,,,1,0.6058114,19.392017,0.39418858
data\processed\bfw\asian\n003489\0046_02.jpg,data\processed\bfw\asian\n003489\0323_01.jpg,n003489,n003489,asian,asian,males,males,,,1,0.30803037,23.837826,0.69196963
data\processed\bfw\asian\n005085\0679_01.jpg,data\processed\bfw\asian\n004936\0757_01.jpg,n005085,n004936,asian,asian,females,females,,,0,0.4427917,25.838806,0.5572083
data\processed\bfw\asian\n008163\0022_02.jpg,data\processed\bfw\asian\n008163\0229_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.8595083,11.264143,0.14049172
data\processed\bfw\asian\n005063\0100_01.jpg,data\processed\bfw\asian\n006619\0098_01.jpg,n005063,n006619,asian,asian,females,females,,,0,0.26655698,28.201115,0.733443
data\processed\bfw\asian\n000139\0112_02.jpg,data\processed\bfw\asian\n000139\0298_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.71196526,18.015503,0.28803474
data\processed\bfw\asian\n009277\0020_01.jpg,data\processed\bfw\asian\n000840\0036_01.jpg,n009277,n000840,asian,asian,females,females,,,0,0.4296229,24.04207,0.5703771
data\processed\bfw\asian\n002406\0048_02.jpg,data\processed\bfw\asian\n002406\0253_01.jpg,n002406,n002406,asian,asian,males,males,,,1,0.52598715,23.115345,0.47401285
data\processed\bfw\asian\n000873\0068_01.jpg,data\processed\bfw\asian\n000873\0119_01.jpg,n000873,n000873,asian,asian,males,males,,,1,0.87187785,11.947788,0.12812215
data\processed\bfw\asian\n004687\0226_01.jpg,data\processed\bfw\asian\n004221\0114_02.jpg,n004687,n004221,asian,asian,females,males,,,0,0.13403489,30.315538,0.8659651
data\processed\bfw\asian\n008148\0206_01.jpg,data\processed\bfw\asian\n008148\0246_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.693777,17.642736,0.30622298
data\processed\bfw\asian\n005116\0041_01.jpg,data\processed\bfw\asian\n005116\0134_02.jpg,n005116,n005116,asian,asian,males,males,,,1,0.9187914,8.976816,0.08120859
data\processed\bfw\asian\n009148\0017_01.jpg,data\processed\bfw\asian\n009148\0141_02.jpg,n009148,n009148,asian,asian,females,females,,,1,0.66657585,18.532877,0.33342415
data\processed\bfw\asian\n005085\0061_01.jpg,data\processed\bfw\asian\n005085\0401_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.48118412,23.954096,0.5188159
data\processed\bfw\asian\n005072\0258_01.jpg,data\processed\bfw\asian\n006159\0007_01.jpg,n005072,n006159,asian,asian,males,females,,,0,-0.19388627,35.050518,1.1938863
data\processed\bfw\asian\n003465\0158_01.jpg,data\processed\bfw\asian\n003557\0217_01.jpg,n003465,n003557,asian,asian,males,females,,,0,0.046266533,29.827475,0.95373344
data\processed\bfw\asian\n007089\0040_03.jpg,data\processed\bfw\asian\n007089\0432_04.jpg,n007089,n007089,asian,asian,females,females,,,1,0.7833485,15.436266,0.2166515
data\processed\bfw\asian\n006633\0522_02.jpg,data\processed\bfw\asian\n006358\0085_04.jpg,n006633,n006358,asian,asian,females,females,,,0,0.5472261,22.900373,0.45277393
data\processed\bfw\asian\n005378\0294_01.jpg,data\processed\bfw\asian\n007378\0474_01.jpg,n005378,n007378,asian,asian,females,females,,,0,0.38916457,24.012558,0.61083543
data\processed\bfw\asian\n000161\0136_01.jpg,data\processed\bfw\asian\n003167\0240_01.jpg,n000161,n003167,asian,asian,males,males,,,0,0.23598914,27.479593,0.76401085
data\processed\bfw\asian\n009103\0161_01.jpg,data\processed\bfw\asian\n009103\0274_01.jpg,n009103,n009103,asian,asian,females,females,,,1,0.6506162,18.624058,0.34938377
data\processed\bfw\asian\n000854\0019_02.jpg,data\processed\bfw\asian\n000854\0249_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.48385045,22.54369,0.5161495
data\processed\bfw\asian\n005077\0054_01.jpg,data\processed\bfw\asian\n005077\0212_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.5927999,19.549402,0.4072001
data\processed\bfw\asian\n004109\0032_02.jpg,data\processed\bfw\asian\n001976\0458_02.jpg,n004109,n001976,asian,asian,males,males,,,0,0.28477156,29.520996,0.71522844
data\processed\bfw\asian\n005077\0063_01.jpg,data\processed\bfw\asian\n007664\0153_01.jpg,n005077,n007664,asian,asian,females,females,,,0,0.39541098,23.010271,0.604589
data\processed\bfw\asian\n003467\0118_01.jpg,data\processed\bfw\asian\n000009\0243_01.jpg,n003467,n000009,asian,asian,females,females,,,0,0.4281898,24.909262,0.5718102
data\processed\bfw\asian\n004469\0807_01.jpg,data\processed\bfw\asian\n000856\0044_01.jpg,n004469,n000856,asian,asian,males,females,,,0,0.25672066,28.22071,0.74327934
data\processed\bfw\asian\n000873\0556_01.jpg,data\processed\bfw\asian\n009125\0034_01.jpg,n000873,n009125,asian,asian,males,females,,,0,0.14668277,28.714022,0.85331726
data\processed\bfw\asian\n007664\0053_01.jpg,data\processed\bfw\asian\n001976\0077_02.jpg,n007664,n001976,asian,asian,females,males,,,0,0.045506883,31.649618,0.9544931
data\processed\bfw\asian\n000139\0216_01.jpg,data\processed\bfw\asian\n000139\0309_01.jpg,n000139,n000139,asian,asian,females,females,,,1,0.59398586,20.496147,0.40601414
data\processed\bfw\asian\n004108\0401_02.jpg,data\processed\bfw\asian\n004469\0043_05.jpg,n004108,n004469,asian,asian,males,males,,,0,0.21093376,31.120153,0.78906626
data\processed\bfw\asian\n004805\0065_01.jpg,data\processed\bfw\asian\n004805\0263_06.jpg,n004805,n004805,asian,asian,males,males,,,1,0.4796069,22.457047,0.52039313
data\processed\bfw\asian\n004809\0013_12.jpg,data\processed\bfw\asian\n004809\0345_01.jpg,n004809,n004809,asian,asian,males,males,,,1,0.55867296,20.03341,0.44132704
data\processed\bfw\asian\n005474\0145_02.jpg,data\processed\bfw\asian\n005474\0162_02.jpg,n005474,n005474,asian,asian,females,females,,,1,0.67944616,19.17986,0.32055384
data\processed\bfw\asian\n006203\0092_06.jpg,data\processed\bfw\asian\n002320\0272_03.jpg,n006203,n002320,asian,asian,females,males,,,0,-0.10414741,35.355583,1.1041474
data\processed\bfw\asian\n004686\0085_01.jpg,data\processed\bfw\asian\n004686\0157_01.jpg,n004686,n004686,asian,asian,males,males,,,1,0.81613016,13.309641,0.18386984
data\processed\bfw\asian\n003481\0053_02.jpg,data\processed\bfw\asian\n006222\0339_01.jpg,n003481,n006222,asian,asian,females,females,,,0,0.4841916,23.596354,0.5158084
data\processed\bfw\asian\n000872\0137_01.jpg,data\processed\bfw\asian\n000837\0020_01.jpg,n000872,n000837,asian,asian,males,females,,,0,-0.14845142,35.13848,1.1484514
data\processed\bfw\asian\n002406\0253_01.jpg,data\processed\bfw\asian\n005474\0239_01.jpg,n002406,n005474,asian,asian,males,females,,,0,0.08826611,32.486504,0.91173387
data\processed\bfw\asian\n008148\0029_01.jpg,data\processed\bfw\asian\n008148\0244_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.69287914,17.367603,0.30712086
data\processed\bfw\asian\n006222\0122_01.jpg,data\processed\bfw\asian\n003288\0446_01.jpg,n006222,n003288,asian,asian,females,females,,,0,0.30468208,25.496365,0.6953179
data\processed\bfw\asian\n004870\0007_01.jpg,data\processed\bfw\asian\n005072\0151_01.jpg,n004870,n005072,asian,asian,females,males,,,0,0.24272972,28.349049,0.7572703
data\processed\bfw\asian\n009288\0293_01.jpg,data\processed\bfw\asian\n004809\0117_01.jpg,n009288,n004809,asian,asian,females,males,,,0,0.010280898,32.059498,0.9897191
data\processed\bfw\asian\n007738\0058_02.jpg,data\processed\bfw\asian\n007738\0499_01.jpg,n007738,n007738,asian,asian,females,females,,,1,0.75060177,15.300439,0.24939823
data\processed\bfw\asian\n004108\0188_01.jpg,data\processed\bfw\asian\n009103\0106_01.jpg,n004108,n009103,asian,asian,males,females,,,0,0.07582073,30.449661,0.92417926
data\processed\bfw\asian\n000838\0035_01.jpg,data\processed\bfw\asian\n009137\0182_02.jpg,n000838,n009137,asian,asian,females,females,,,0,0.36214992,26.151476,0.63785005
data\processed\bfw\asian\n006633\0025_05.jpg,data\processed\bfw\asian\n006633\0299_01.jpg,n006633,n006633,asian,asian,females,females,,,1,0.6536045,18.874676,0.3463955
data\processed\bfw\asian\n009041\0562_01.jpg,data\processed\bfw\asian\n009275\0238_02.jpg,n009041,n009275,asian,asian,females,females,,,0,0.0745869,30.75181,0.92541313
data\processed\bfw\asian\n002552\0532_01.jpg,data\processed\bfw\asian\n004785\0603_01.jpg,n002552,n004785,asian,asian,males,females,,,0,0.2943335,27.928478,0.70566654
data\processed\bfw\asian\n004472\0057_02.jpg,data\processed\bfw\asian\n004472\0258_01.jpg,n004472,n004472,asian,asian,females,females,,,1,0.7097202,17.42708,0.2902798
data\processed\bfw\asian\n004466\0137_01.jpg,data\processed\bfw\asian\n004221\0155_01.jpg,n004466,n004221,asian,asian,males,males,,,0,0.27452752,28.75059,0.72547245
data\processed\bfw\asian\n003449\0210_04.jpg,data\processed\bfw\asian\n007899\0172_04.jpg,n003449,n007899,asian,asian,females,females,,,0,0.69181496,18.455437,0.30818504
data\processed\bfw\asian\n008163\0041_01.jpg,data\processed\bfw\asian\n008163\0645_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.82439435,12.553018,0.17560565
data\processed\bfw\asian\n006125\0129_01.jpg,data\processed\bfw\asian\n006125\0215_01.jpg,n006125,n006125,asian,asian,females,females,,,1,0.5384289,21.964434,0.4615711
data\processed\bfw\asian\n005063\0249_05.jpg,data\processed\bfw\asian\n002320\0044_02.jpg,n005063,n002320,asian,asian,females,males,,,0,-0.05984345,31.604338,1.0598434
data\processed\bfw\asian\n003358\0166_01.jpg,data\processed\bfw\asian\n003358\0224_10.jpg,n003358,n003358,asian,asian,females,females,,,1,0.6708912,18.24726,0.32910877
data\processed\bfw\asian\n004785\0153_01.jpg,data\processed\bfw\asian\n003506\0019_01.jpg,n004785,n003506,asian,asian,females,females,,,0,0.53850555,20.673271,0.46149445
data\processed\bfw\asian\n000143\0069_01.jpg,data\processed\bfw\asian\n000839\0251_01.jpg,n000143,n000839,asian,asian,females,females,,,0,0.4467452,23.371586,0.55325484
data\processed\bfw\asian\n000856\0044_01.jpg,data\processed\bfw\asian\n000856\0098_01.jpg,n000856,n000856,asian,asian,females,females,,,1,0.84007823,13.940401,0.15992177
data\processed\bfw\asian\n004680\0158_01.jpg,data\processed\bfw\asian\n006148\0074_01.jpg,n004680,n006148,asian,asian,females,females,,,0,0.3565208,26.110023,0.6434792
data\processed\bfw\asian\n006159\0085_01.jpg,data\processed\bfw\asian\n006159\0113_02.jpg,n006159,n006159,asian,asian,females,females,,,1,0.8251332,13.595626,0.1748668
data\processed\bfw\asian\n004681\0206_01.jpg,data\processed\bfw\asian\n005378\0409_02.jpg,n004681,n005378,asian,asian,males,females,,,0,0.15554483,26.197466,0.8444552
data\processed\bfw\asian\n004109\0032_02.jpg,data\processed\bfw\asian\n004109\0100_01.jpg,n004109,n004109,asian,asian,males,males,,,1,0.70537025,18.09681,0.29462975
data\processed\bfw\asian\n002406\0103_01.jpg,data\processed\bfw\asian\n002406\0156_01.jpg,n002406,n002406,asian,asian,males,males,,,1,0.6835566,19.264977,0.31644338
data\processed\bfw\asian\n006224\0053_01.jpg,data\processed\bfw\asian\n006224\0116_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.5516044,22.660372,0.4483956
data\processed\bfw\asian\n008148\0040_01.jpg,data\processed\bfw\asian\n003357\0074_01.jpg,n008148,n003357,asian,asian,females,females,,,0,0.3179142,24.715187,0.6820858
data\processed\bfw\asian\n004948\0651_01.jpg,data\processed\bfw\asian\n009294\0083_01.jpg,n004948,n009294,asian,asian,males,females,,,0,0.04724402,31.799303,0.952756
data\processed\bfw\asian\n003162\0188_01.jpg,data\processed\bfw\asian\n004877\0084_01.jpg,n003162,n004877,asian,asian,males,females,,,0,-0.10502376,33.208927,1.1050237
data\processed\bfw\asian\n005078\0134_01.jpg,data\processed\bfw\asian\n009288\0068_01.jpg,n005078,n009288,asian,asian,males,females,,,0,0.48804364,24.368694,0.51195633
data\processed\bfw\asian\n000160\0007_01.jpg,data\processed\bfw\asian\n004800\0866_03.jpg,n000160,n004800,asian,asian,females,males,,,0,0.027343048,31.260824,0.97265697
data\processed\bfw\asian\n005063\0302_06.jpg,data\processed\bfw\asian\n005063\0414_06.jpg,n005063,n005063,asian,asian,females,females,,,1,0.5081791,23.049185,0.49182087
data\processed\bfw\asian\n000856\0134_02.jpg,data\processed\bfw\asian\n008401\0097_02.jpg,n000856,n008401,asian,asian,females,females,,,0,0.05793218,30.72693,0.9420678
data\processed\bfw\asian\n003449\0001_01.jpg,data\processed\bfw\asian\n003449\0180_01.jpg,n003449,n003449,asian,asian,females,females,,,1,0.7200082,17.175278,0.2799918
data\processed\bfw\asian\n006418\0140_02.jpg,data\processed\bfw\asian\n006418\1052_03.jpg,n006418,n006418,asian,asian,females,females,,,1,0.50090766,22.127043,0.49909234
data\processed\bfw\asian\n003557\0086_01.jpg,data\processed\bfw\asian\n000160\0075_01.jpg,n003557,n000160,asian,asian,females,females,,,0,0.21966901,27.89839,0.780331
data\processed\bfw\asian\n006224\0053_01.jpg,data\processed\bfw\asian\n006224\0164_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.7456812,17.438187,0.25431877
data\processed\bfw\asian\n004680\0175_01.jpg,data\processed\bfw\asian\n006418\0165_02.jpg,n004680,n006418,asian,asian,females,females,,,0,0.051664345,31.240677,0.94833565
data\processed\bfw\asian\n003489\0094_01.jpg,data\processed\bfw\asian\n003489\0109_01.jpg,n003489,n003489,asian,asian,males,males,,,1,0.79461724,15.162979,0.20538276
data\processed\bfw\asian\n005069\0019_01.jpg,data\processed\bfw\asian\n005069\0502_02.jpg,n005069,n005069,asian,asian,females,females,,,1,0.30540705,27.225124,0.69459295
data\processed\bfw\asian\n000009\0012_01.jpg,data\processed\bfw\asian\n000009\0188_01.jpg,n000009,n000009,asian,asian,females,females,,,1,0.47686777,22.812864,0.5231322
data\processed\bfw\asian\n003635\0089_02.jpg,data\processed\bfw\asian\n003635\0156_01.jpg,n003635,n003635,asian,asian,males,males,,,1,0.7119707,17.69023,0.2880293
data\processed\bfw\asian\n006344\0314_01.jpg,data\processed\bfw\asian\n006344\0413_01.jpg,n006344,n006344,asian,asian,females,females,,,1,0.6035346,19.088394,0.39646542
data\processed\bfw\asian\n000873\0075_01.jpg,data\processed\bfw\asian\n009288\0293_01.jpg,n000873,n009288,asian,asian,males,females,,,0,0.46141195,24.921144,0.53858805
data\processed\bfw\asian\n006633\0056_01.jpg,data\processed\bfw\asian\n009148\0033_01.jpg,n006633,n009148,asian,asian,females,females,,,0,0.38310605,22.204079,0.61689395
data\processed\bfw\asian\n008148\0025_01.jpg,data\processed\bfw\asian\n008148\0073_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.77172416,15.457233,0.22827584
data\processed\bfw\asian\n003465\0023_06.jpg,data\processed\bfw\asian\n003465\0303_01.jpg,n003465,n003465,asian,asian,males,males,,,1,0.62910265,18.421299,0.37089735
data\processed\bfw\asian\n004467\0016_01.jpg,data\processed\bfw\asian\n003465\0234_01.jpg,n004467,n003465,asian,asian,males,males,,,0,0.43170354,26.433512,0.56829643
data\processed\bfw\asian\n000138\0129_03.jpg,data\processed\bfw\asian\n005063\0042_01.jpg,n000138,n005063,asian,asian,females,females,,,0,0.27698317,25.899696,0.72301686
data\processed\bfw\asian\n003288\0078_01.jpg,data\processed\bfw\asian\n003288\0165_11.jpg,n003288,n003288,asian,asian,females,females,,,1,0.62450254,18.951584,0.37549746
data\processed\bfw\asian\n006203\0430_01.jpg,data\processed\bfw\asian\n006203\0663_02.jpg,n006203,n006203,asian,asian,females,females,,,1,0.50232965,22.504663,0.49767035
data\processed\bfw\asian\n007380\0168_01.jpg,data\processed\bfw\asian\n005071\0182_01.jpg,n007380,n005071,asian,asian,females,males,,,0,-0.05985114,34.4706,1.0598512
data\processed\bfw\asian\n004877\0441_01.jpg,data\processed\bfw\asian\n003155\0362_03.jpg,n004877,n003155,asian,asian,females,males,,,0,-0.13914445,34.422226,1.1391444
data\processed\bfw\asian\n003027\0028_01.jpg,data\processed\bfw\asian\n003027\0223_01.jpg,n003027,n003027,asian,asian,males,males,,,1,0.8222847,13.866107,0.1777153
data\processed\bfw\asian\n009148\0003_01.jpg,data\processed\bfw\asian\n005085\0224_01.jpg,n009148,n005085,asian,asian,females,females,,,0,0.32212257,25.93675,0.6778774
data\processed\bfw\asian\n007738\0329_02.jpg,data\processed\bfw\asian\n007738\0336_02.jpg,n007738,n007738,asian,asian,females,females,,,1,0.48459148,22.892456,0.5154085
data\processed\bfw\asian\n003357\0117_01.jpg,data\processed\bfw\asian\n003357\0422_01.jpg,n003357,n003357,asian,asian,females,females,,,1,0.5784548,20.822926,0.4215452
data\processed\bfw\asian\n008401\0294_01.jpg,data\processed\bfw\asian\n002644\0997_01.jpg,n008401,n002644,asian,asian,females,males,,,0,0.32960856,24.973446,0.67039144
data\processed\bfw\asian\n006634\0279_02.jpg,data\processed\bfw\asian\n004786\0097_02.jpg,n006634,n004786,asian,asian,females,females,,,0,0.21354543,28.057806,0.78645456
data\processed\bfw\asian\n003288\0446_01.jpg,data\processed\bfw\asian\n003288\0572_01.jpg,n003288,n003288,asian,asian,females,females,,,1,0.4980739,22.535501,0.50192606
data\processed\bfw\asian\n000143\0044_01.jpg,data\processed\bfw\asian\n005378\0421_01.jpg,n000143,n005378,asian,asian,females,females,,,0,0.29510438,26.978176,0.7048956
data\processed\bfw\asian\n007899\0126_03.jpg,data\processed\bfw\asian\n001682\0029_01.jpg,n007899,n001682,asian,asian,females,males,,,0,-0.062341966,33.13897,1.0623419
data\processed\bfw\asian\n008148\0029_01.jpg,data\processed\bfw\asian\n008148\0251_01.jpg,n008148,n008148,asian,asian,females,females,,,1,0.7064337,16.8983,0.2935663
data\processed\bfw\asian\n007089\0016_01.jpg,data\processed\bfw\asian\n007089\0229_01.jpg,n007089,n007089,asian,asian,females,females,,,1,0.55339843,21.738863,0.44660157
data\processed\bfw\asian\n000837\0182_01.jpg,data\processed\bfw\asian\n000837\0193_01.jpg,n000837,n000837,asian,asian,females,females,,,1,0.42251652,25.20716,0.5774835
data\processed\bfw\asian\n006203\0022_01.jpg,data\processed\bfw\asian\n006203\0066_01.jpg,n006203,n006203,asian,asian,females,females,,,1,0.82018787,12.953528,0.17981213
data\processed\bfw\asian\n004109\0199_01.jpg,data\processed\bfw\asian\n004109\0273_01.jpg,n004109,n004109,asian,asian,males,males,,,1,0.6712947,18.738417,0.3287053
