image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n007664\0087_03.jpg,data\processed\bfw\asian\n007664\0137_01.jpg,n007664,n007664,asian,asian,females,females,,,1,0.4334001,21.809315,0.5665999
data\processed\bfw\asian\n003156\0032_01.jpg,data\processed\bfw\asian\n004809\0013_12.jpg,n003156,n004809,asian,asian,males,males,,,0,0.12549616,26.22042,0.87450385
data\processed\bfw\asian\n004686\0072_01.jpg,data\processed\bfw\asian\n008383\0175_01.jpg,n004686,n008383,asian,asian,males,females,,,0,-0.049379915,28.354485,1.04938
data\processed\bfw\asian\n006159\0180_01.jpg,data\processed\bfw\asian\n004472\0157_02.jpg,n006159,n004472,asian,asian,females,females,,,0,0.06278118,30.743399,0.93721884
data\processed\bfw\asian\n007385\0044_01.jpg,data\processed\bfw\asian\n007385\0691_01.jpg,n007385,n007385,asian,asian,females,females,,,1,0.30832374,24.91841,0.69167626
data\processed\bfw\asian\n000838\0025_01.jpg,data\processed\bfw\asian\n000838\0035_01.jpg,n000838,n000838,asian,asian,females,females,,,1,0.20948179,23.745157,0.7905182
data\processed\bfw\asian\n004549\0202_01.jpg,data\processed\bfw\asian\n005085\0243_03.jpg,n004549,n005085,asian,asian,females,females,,,0,0.15839866,25.896742,0.8416014
data\processed\bfw\asian\n005063\0064_01.jpg,data\processed\bfw\asian\n002509\0075_01.jpg,n005063,n002509,asian,asian,females,females,,,0,0.10467621,27.351955,0.8953238
data\processed\bfw\asian\n006774\0049_01.jpg,data\processed\bfw\asian\n006774\0710_01.jpg,n006774,n006774,asian,asian,females,females,,,1,0.0479915,26.766117,0.9520085
data\processed\bfw\asian\n004809\0166_04.jpg,data\processed\bfw\asian\n004221\0114_02.jpg,n004809,n004221,asian,asian,males,males,,,0,0.11919933,26.196619,0.88080066
data\processed\bfw\asian\n005071\0114_03.jpg,data\processed\bfw\asian\n001976\0665_02.jpg,n005071,n001976,asian,asian,males,males,,,0,0.03208382,26.373352,0.9679162
data\processed\bfw\asian\n004809\0356_01.jpg,data\processed\bfw\asian\n004809\0482_01.jpg,n004809,n004809,asian,asian,males,males,,,1,0.6935523,17.023829,0.30644768
data\processed\bfw\asian\n009175\0084_01.jpg,data\processed\bfw\asian\n004786\0203_01.jpg,n009175,n004786,asian,asian,females,females,,,0,0.027061177,29.802471,0.97293884
data\processed\bfw\asian\n006418\0071_04.jpg,data\processed\bfw\asian\n006418\1052_03.jpg,n006418,n006418,asian,asian,females,females,,,1,0.19919282,23.133774,0.8008072
data\processed\bfw\asian\n004870\0050_02.jpg,data\processed\bfw\asian\n004870\0264_01.jpg,n004870,n004870,asian,asian,females,females,,,1,0.4448337,23.693758,0.5551663
data\processed\bfw\asian\n009137\0104_01.jpg,data\processed\bfw\asian\n009137\0416_01.jpg,n009137,n009137,asian,asian,females,females,,,1,0.3540332,21.901512,0.64596677
data\processed\bfw\asian\n003489\0220_01.jpg,data\processed\bfw\asian\n003449\0083_01.jpg,n003489,n003449,asian,asian,males,females,,,0,0.07542498,25.974827,0.92457503
data\processed\bfw\asian\n000009\0133_02.jpg,data\processed\bfw\asian\n008163\0276_01.jpg,n000009,n008163,asian,asian,females,females,,,0,0.0028048246,25.986359,0.9971952
data\processed\bfw\asian\n009103\0030_01.jpg,data\processed\bfw\asian\n009103\0047_02.jpg,n009103,n009103,asian,asian,females,females,,,1,0.52924794,18.704157,0.47075206
data\processed\bfw\asian\n005446\0243_02.jpg,data\processed\bfw\asian\n009125\0363_01.jpg,n005446,n009125,asian,asian,females,females,,,0,-0.010520262,25.2031,1.0105202
data\processed\bfw\asian\n009275\0286_03.jpg,data\processed\bfw\asian\n005071\0279_02.jpg,n009275,n005071,asian,asian,females,males,,,0,-0.07255219,31.481627,1.0725522
data\processed\bfw\asian\n000132\0234_01__face_0.jpg,data\processed\bfw\asian\n000856\0075_01.jpg,n000132,n000856,asian,asian,males,females,,,0,0.044449817,24.945307,0.9555502
data\processed\bfw\asian\n009279\0025_01.jpg,data\processed\bfw\asian\n009279\0243_03.jpg,n009279,n009279,asian,asian,females,females,,,1,0.15463454,28.28719,0.84536546
data\processed\bfw\asian\n003482\0059_01.jpg,data\processed\bfw\asian\n003167\0320_01.jpg,n003482,n003167,asian,asian,males,males,,,0,0.02718503,31.473244,0.972815
data\processed\bfw\asian\n000838\0166_01.jpg,data\processed\bfw\asian\n004805\0025_01.jpg,n000838,n004805,asian,asian,females,males,,,0,0.04877235,26.249731,0.95122766
data\processed\bfw\asian\n004721\0283_01.jpg,data\processed\bfw\asian\n004721\0505_01.jpg,n004721,n004721,asian,asian,males,males,,,1,0.04843019,28.312357,0.9515698
data\processed\bfw\asian\n004787\0158_01.jpg,data\processed\bfw\asian\n004787\0197_01.jpg,n004787,n004787,asian,asian,females,females,,,1,0.45507097,20.077848,0.544929
data\processed\bfw\asian\n003288\0234_01.jpg,data\processed\bfw\asian\n003288\0628_01.jpg,n003288,n003288,asian,asian,females,females,,,1,0.15260619,20.149282,0.8473938
data\processed\bfw\asian\n001562\0018_01.jpg,data\processed\bfw\asian\n001562\0092_02.jpg,n001562,n001562,asian,asian,males,males,,,1,0.4099122,21.55546,0.5900878
data\processed\bfw\asian\n004805\0341_01.jpg,data\processed\bfw\asian\n002320\0248_08.jpg,n004805,n002320,asian,asian,males,males,,,0,0.018826628,29.227715,0.9811734
data\processed\bfw\asian\n007385\0691_01.jpg,data\processed\bfw\asian\n005077\0129_01.jpg,n007385,n005077,asian,asian,females,females,,,0,-0.014201677,30.75352,1.0142016
data\processed\bfw\asian\n004549\0146_01.jpg,data\processed\bfw\asian\n004549\0667_01.jpg,n004549,n004549,asian,asian,females,females,,,1,0.0964873,26.238947,0.9035127
data\processed\bfw\asian\n000856\0012_01.jpg,data\processed\bfw\asian\n000856\0098_01.jpg,n000856,n000856,asian,asian,females,females,,,1,0.15686378,22.903065,0.8431362
data\processed\bfw\asian\n003824\0270_01.jpg,data\processed\bfw\asian\n006344\0143_01.jpg,n003824,n006344,asian,asian,females,females,,,0,-0.040652856,28.342209,1.0406529
data\processed\bfw\asian\n004935\0287_01.jpg,data\processed\bfw\asian\n003506\0041_01.jpg,n004935,n003506,asian,asian,males,females,,,0,0.037827924,26.227995,0.9621721
data\processed\bfw\asian\n002406\0310_02.jpg,data\processed\bfw\asian\n000856\0001_01.jpg,n002406,n000856,asian,asian,males,females,,,0,-0.01165334,26.973515,1.0116533
data\processed\bfw\asian\n005063\0068_01.jpg,data\processed\bfw\asian\n009125\0116_02.jpg,n005063,n009125,asian,asian,females,females,,,0,-0.012677694,28.681793,1.0126777
data\processed\bfw\asian\n009103\0657_02.jpg,data\processed\bfw\asian\n008978\0097_02.jpg,n009103,n008978,asian,asian,females,females,,,0,-0.028492454,29.792206,1.0284925
data\processed\bfw\asian\n004791\0075_01.jpg,data\processed\bfw\asian\n004791\0416_01.jpg,n004791,n004791,asian,asian,males,males,,,1,0.52092624,19.676765,0.47907376
data\processed\bfw\asian\n006222\0047_01.jpg,data\processed\bfw\asian\n006619\0310_01.jpg,n006222,n006619,asian,asian,females,females,,,0,0.15283532,22.991161,0.8471647
data\processed\bfw\asian\n003824\0019_01.jpg,data\processed\bfw\asian\n003557\0116_01.jpg,n003824,n003557,asian,asian,females,females,,,0,0.07194091,26.57836,0.9280591
data\processed\bfw\asian\n003355\0252_02.jpg,data\processed\bfw\asian\n009279\0246_01.jpg,n003355,n009279,asian,asian,males,females,,,0,0.010701826,28.689346,0.98929816
data\processed\bfw\asian\n004860\0068_01.jpg,data\processed\bfw\asian\n004930\0235_01.jpg,n004860,n004930,asian,asian,females,females,,,0,0.124880776,24.191008,0.8751192
data\processed\bfw\asian\n001976\0077_02.jpg,data\processed\bfw\asian\n001976\0372_01.jpg,n001976,n001976,asian,asian,males,males,,,1,0.33224076,20.071003,0.66775924
data\processed\bfw\asian\n004877\0007_01.jpg,data\processed\bfw\asian\n004877\0049_01.jpg,n004877,n004877,asian,asian,females,females,,,1,0.3132097,22.29954,0.6867903
data\processed\bfw\asian\n006418\0152_04.jpg,data\processed\bfw\asian\n006418\0165_02.jpg,n006418,n006418,asian,asian,females,females,,,1,0.23665875,22.643679,0.76334125
data\processed\bfw\asian\n004466\0091_01.jpg,data\processed\bfw\asian\n000840\0025_01.jpg,n004466,n000840,asian,asian,males,females,,,0,0.02918098,27.314978,0.970819
data\processed\bfw\asian\n001976\0198_01.jpg,data\processed\bfw\asian\n000143\0272_01.jpg,n001976,n000143,asian,asian,males,females,,,0,-0.12960239,27.79394,1.1296024
data\processed\bfw\asian\n003167\0042_18.jpg,data\processed\bfw\asian\n003167\0562_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.6675966,17.303108,0.33240342
data\processed\bfw\asian\n007816\0627_01.jpg,data\processed\bfw\asian\n008383\0539_01.jpg,n007816,n008383,asian,asian,females,females,,,0,-0.016495215,27.220766,1.0164952
data\processed\bfw\asian\n005071\0115_02.jpg,data\processed\bfw\asian\n005071\0193_01.jpg,n005071,n005071,asian,asian,males,males,,,1,0.65631294,17.815886,0.34368706
data\processed\bfw\asian\n000143\0044_01.jpg,data\processed\bfw\asian\n000143\0406_01.jpg,n000143,n000143,asian,asian,females,females,,,1,0.26137784,19.119791,0.7386222
data\processed\bfw\asian\n007372\0198_01.jpg,data\processed\bfw\asian\n006358\0117_01.jpg,n007372,n006358,asian,asian,females,females,,,0,-0.21216491,32.971935,1.2121649
data\processed\bfw\asian\n003481\0441_01.jpg,data\processed\bfw\asian\n003354\0346_02.jpg,n003481,n003354,asian,asian,females,females,,,0,0.16749032,22.89477,0.8325097
data\processed\bfw\asian\n006149\0139_02.jpg,data\processed\bfw\asian\n006149\0197_02.jpg,n006149,n006149,asian,asian,females,females,,,1,0.22473374,21.025211,0.7752663
data\processed\bfw\asian\n008163\0223_01.jpg,data\processed\bfw\asian\n008163\0229_01.jpg,n008163,n008163,asian,asian,females,females,,,1,0.5792589,18.544155,0.42074108
data\processed\bfw\asian\n003533\0101_02.jpg,data\processed\bfw\asian\n000837\0193_01.jpg,n003533,n000837,asian,asian,males,females,,,0,0.016845122,30.901325,0.9831549
data\processed\bfw\asian\n003482\0716_02.jpg,data\processed\bfw\asian\n003635\0177_02.jpg,n003482,n003635,asian,asian,males,males,,,0,0.0252617,29.891409,0.9747383
data\processed\bfw\asian\n003027\0098_01.jpg,data\processed\bfw\asian\n003027\0176_04.jpg,n003027,n003027,asian,asian,males,males,,,1,0.6563532,20.056393,0.34364682
data\processed\bfw\asian\n004680\0175_01.jpg,data\processed\bfw\asian\n004680\0211_01.jpg,n004680,n004680,asian,asian,females,females,,,1,0.63568383,18.491545,0.36431617
data\processed\bfw\asian\n003162\0330_01.jpg,data\processed\bfw\asian\n003162\0479_02.jpg,n003162,n003162,asian,asian,males,males,,,1,0.61106306,21.027012,0.38893694
data\processed\bfw\asian\n006222\0075_01.jpg,data\processed\bfw\asian\n006222\0170_02.jpg,n006222,n006222,asian,asian,females,females,,,1,0.45033407,23.223873,0.5496659
data\processed\bfw\asian\n009041\0069_01.jpg,data\processed\bfw\asian\n009041\0118_01.jpg,n009041,n009041,asian,asian,females,females,,,1,0.33795086,23.852654,0.6620492
data\processed\bfw\asian\n007816\0091_01.jpg,data\processed\bfw\asian\n000873\0068_01.jpg,n007816,n000873,asian,asian,females,males,,,0,-0.04911735,26.705633,1.0491173
data\processed\bfw\asian\n000839\0454_01.jpg,data\processed\bfw\asian\n009288\0121_01.jpg,n000839,n009288,asian,asian,females,females,,,0,0.0005472631,26.162167,0.9994527
data\processed\bfw\asian\n004794\0124_03.jpg,data\processed\bfw\asian\n004794\0540_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.11135304,26.523178,0.88864696
data\processed\bfw\asian\n001572\0092_01.jpg,data\processed\bfw\asian\n001572\0295_01.jpg,n001572,n001572,asian,asian,females,females,,,1,0.39687672,22.499279,0.6031233
data\processed\bfw\asian\n003482\0178_02.jpg,data\processed\bfw\asian\n001682\0267_02.jpg,n003482,n001682,asian,asian,males,males,,,0,0.10789586,33.15022,0.89210415
data\processed\bfw\asian\n000160\0350_01.jpg,data\processed\bfw\asian\n000160\0435_02.jpg,n000160,n000160,asian,asian,females,females,,,1,0.30202252,20.267128,0.6979775
data\processed\bfw\asian\n005078\0279_02.jpg,data\processed\bfw\asian\n003357\0042_01.jpg,n005078,n003357,asian,asian,males,females,,,0,0.131735,28.161186,0.86826503
data\processed\bfw\asian\n003449\0027_01.jpg,data\processed\bfw\asian\n004472\0166_01.jpg,n003449,n004472,asian,asian,females,females,,,0,0.06078106,22.593231,0.93921894
data\processed\bfw\asian\n002725\0253_02.jpg,data\processed\bfw\asian\n002725\0298_01.jpg,n002725,n002725,asian,asian,females,females,,,1,0.3832021,22.950314,0.6167979
data\processed\bfw\asian\n008383\0014_01.jpg,data\processed\bfw\asian\n009137\0104_01.jpg,n008383,n009137,asian,asian,females,females,,,0,0.16354795,24.195288,0.83645207
data\processed\bfw\asian\n006224\0145_04.jpg,data\processed\bfw\asian\n006224\0164_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.33574685,22.064505,0.6642531
data\processed\bfw\asian\n002775\0044_01.jpg,data\processed\bfw\asian\n003223\0143_01.jpg,n002775,n003223,asian,asian,males,males,,,0,0.019034225,28.300797,0.9809658
data\processed\bfw\asian\n009278\0068_01.jpg,data\processed\bfw\asian\n009278\0180_01.jpg,n009278,n009278,asian,asian,females,females,,,1,-0.07697302,28.263083,1.076973
data\processed\bfw\asian\n007385\0469_01.jpg,data\processed\bfw\asian\n007385\0674_01.jpg,n007385,n007385,asian,asian,females,females,,,1,0.04929157,27.562923,0.95070845
data\processed\bfw\asian\n009287\0026_01.jpg,data\processed\bfw\asian\n009287\0257_01.jpg,n009287,n009287,asian,asian,females,females,,,1,0.36205086,25.80984,0.6379491
data\processed\bfw\asian\n006633\0221_02.jpg,data\processed\bfw\asian\n006633\0489_03.jpg,n006633,n006633,asian,asian,females,females,,,1,0.003556912,25.64104,0.9964431
data\processed\bfw\asian\n000854\0019_02.jpg,data\processed\bfw\asian\n000854\0228_01.jpg,n000854,n000854,asian,asian,females,females,,,1,0.4102604,19.509335,0.58973956
data\processed\bfw\asian\n004786\0101_01.jpg,data\processed\bfw\asian\n004786\0173_01.jpg,n004786,n004786,asian,asian,females,females,,,1,0.49844217,21.511711,0.5015578
data\processed\bfw\asian\n005085\0376_01.jpg,data\processed\bfw\asian\n005085\0679_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.15243423,22.920774,0.84756577
data\processed\bfw\asian\n003506\0041_01.jpg,data\processed\bfw\asian\n003449\0027_01.jpg,n003506,n003449,asian,asian,females,females,,,0,-0.08043434,26.135323,1.0804343
data\processed\bfw\asian\n003156\0004_01.jpg,data\processed\bfw\asian\n003156\0101_01.jpg,n003156,n003156,asian,asian,males,males,,,1,0.45045608,20.449785,0.5495439
data\processed\bfw\asian\n006149\0007_01.jpg,data\processed\bfw\asian\n004786\0135_01.jpg,n006149,n004786,asian,asian,females,females,,,0,0.137433,22.424715,0.862567
data\processed\bfw\asian\n009177\0085_02.jpg,data\processed\bfw\asian\n005378\0370_01.jpg,n009177,n005378,asian,asian,females,females,,,0,-0.16924323,30.934135,1.1692432
data\processed\bfw\asian\n007738\0188_02.jpg,data\processed\bfw\asian\n007738\0239_01.jpg,n007738,n007738,asian,asian,females,females,,,1,0.34140548,23.785149,0.6585945
data\processed\bfw\asian\n002644\0557_01.jpg,data\processed\bfw\asian\n005216\0041_01.jpg,n002644,n005216,asian,asian,males,females,,,0,0.10912784,24.204353,0.8908722
data\processed\bfw\asian\n005378\0093_02.jpg,data\processed\bfw\asian\n005378\0232_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.4576205,20.767769,0.5423795
data\processed\bfw\asian\n009175\0072_01.jpg,data\processed\bfw\asian\n009175\0090_01.jpg,n009175,n009175,asian,asian,females,females,,,1,0.39900836,22.851261,0.6009916
data\processed\bfw\asian\n004870\0007_01.jpg,data\processed\bfw\asian\n004870\0129_01.jpg,n004870,n004870,asian,asian,females,females,,,1,0.44264045,22.52268,0.5573596
data\processed\bfw\asian\n007270\0053_01.jpg,data\processed\bfw\asian\n004467\0682_01.jpg,n007270,n004467,asian,asian,females,males,,,0,-0.113956876,28.299122,1.1139569
data\processed\bfw\asian\n009103\0035_01.jpg,data\processed\bfw\asian\n004877\0084_01.jpg,n009103,n004877,asian,asian,females,females,,,0,0.058629915,28.123993,0.94137007
data\processed\bfw\asian\n009042\0133_01.jpg,data\processed\bfw\asian\n000873\0106_01.jpg,n009042,n000873,asian,asian,females,males,,,0,0.04178259,26.23719,0.9582174
data\processed\bfw\asian\n004787\0009_01.jpg,data\processed\bfw\asian\n007816\0147_01.jpg,n004787,n007816,asian,asian,females,females,,,0,0.048988987,26.43921,0.951011
data\processed\bfw\asian\n004686\0100_01.jpg,data\processed\bfw\asian\n004686\0271_01.jpg,n004686,n004686,asian,asian,males,males,,,1,0.5845266,17.81492,0.4154734
data\processed\bfw\asian\n007378\0173_02.jpg,data\processed\bfw\asian\n002331\0091_01.jpg,n007378,n002331,asian,asian,females,males,,,0,-0.08119031,28.916628,1.0811903
data\processed\bfw\asian\n003465\0036_01.jpg,data\processed\bfw\asian\n003465\0169_01.jpg,n003465,n003465,asian,asian,males,males,,,1,0.5316401,19.401093,0.4683599
data\processed\bfw\asian\n007380\0083_02.jpg,data\processed\bfw\asian\n007380\0195_01.jpg,n007380,n007380,asian,asian,females,females,,,1,0.1758647,25.97465,0.8241353
data\processed\bfw\asian\n005474\0072_02.jpg,data\processed\bfw\asian\n005474\0128_01.jpg,n005474,n005474,asian,asian,females,females,,,1,0.46550277,19.193882,0.53449726
data\processed\bfw\asian\n003489\0051_03.jpg,data\processed\bfw\asian\n003489\0247_01.jpg,n003489,n003489,asian,asian,males,males,,,1,0.30149743,26.237413,0.69850254
data\processed\bfw\asian\n009288\0236_01.jpg,data\processed\bfw\asian\n009288\0281_02.jpg,n009288,n009288,asian,asian,females,females,,,1,0.10400529,26.970512,0.8959947
data\processed\bfw\asian\n009041\0040_01.jpg,data\processed\bfw\asian\n009041\0092_01.jpg,n009041,n009041,asian,asian,females,females,,,1,0.49409506,19.694908,0.5059049
data\processed\bfw\asian\n009042\0020_01.jpg,data\processed\bfw\asian\n002725\0102_01.jpg,n009042,n002725,asian,asian,females,females,,,0,0.045317832,29.597572,0.9546822
data\processed\bfw\asian\n003155\0029_01.jpg,data\processed\bfw\asian\n003155\1030_04.jpg,n003155,n003155,asian,asian,males,males,,,1,0.09710488,30.928669,0.9028951
data\processed\bfw\asian\n004680\0190_01.jpg,data\processed\bfw\asian\n006418\0140_02.jpg,n004680,n006418,asian,asian,females,females,,,0,0.011690233,26.635313,0.98830974
data\processed\bfw\asian\n000839\0298_01.jpg,data\processed\bfw\asian\n003824\0262_01.jpg,n000839,n003824,asian,asian,females,females,,,0,-0.01623689,27.867489,1.0162369
data\processed\bfw\asian\n006344\0431_07.jpg,data\processed\bfw\asian\n007738\0219_02.jpg,n006344,n007738,asian,asian,females,females,,,0,0.12314812,24.183672,0.87685186
data\processed\bfw\asian\n003463\0110_01.jpg,data\processed\bfw\asian\n003463\0127_01.jpg,n003463,n003463,asian,asian,males,males,,,1,0.5470688,19.848959,0.45293123
data\processed\bfw\asian\n003491\0033_01.jpg,data\processed\bfw\asian\n003482\0231_01.jpg,n003491,n003482,asian,asian,males,males,,,0,0.019381111,29.641876,0.9806189
data\processed\bfw\asian\n007270\0066_01.jpg,data\processed\bfw\asian\n007270\0155_01.jpg,n007270,n007270,asian,asian,females,females,,,1,0.48687088,20.794443,0.5131291
data\processed\bfw\asian\n000158\0066_01.jpg,data\processed\bfw\asian\n000158\0658_01.jpg,n000158,n000158,asian,asian,males,males,,,1,0.69210887,18.785053,0.30789113
data\processed\bfw\asian\n006222\0095_02.jpg,data\processed\bfw\asian\n003354\0047_01.jpg,n006222,n003354,asian,asian,females,females,,,0,-0.056928426,29.022102,1.0569284
data\processed\bfw\asian\n004935\0021_01.jpg,data\processed\bfw\asian\n004935\0327_01.jpg,n004935,n004935,asian,asian,males,males,,,1,0.5938863,19.841658,0.40611368
data\processed\bfw\asian\n006224\0212_01.jpg,data\processed\bfw\asian\n009148\0103_01.jpg,n006224,n009148,asian,asian,females,females,,,0,-0.011032423,26.91919,1.0110325
data\processed\bfw\asian\n009041\0025_01.jpg,data\processed\bfw\asian\n009041\0114_01.jpg,n009041,n009041,asian,asian,females,females,,,1,0.5935848,18.61522,0.40641522
data\processed\bfw\asian\n008163\0451_03.jpg,data\processed\bfw\asian\n005083\0133_01.jpg,n008163,n005083,asian,asian,females,females,,,0,0.056087136,25.232672,0.94391286
data\processed\bfw\asian\n003463\0125_01.jpg,data\processed\bfw\asian\n003463\0165_01.jpg,n003463,n003463,asian,asian,males,males,,,1,0.5486776,19.484573,0.45132238
data\processed\bfw\asian\n005085\0061_01.jpg,data\processed\bfw\asian\n005085\0221_04.jpg,n005085,n005085,asian,asian,females,females,,,1,0.6508275,17.841457,0.34917247
data\processed\bfw\asian\n003288\0165_11.jpg,data\processed\bfw\asian\n001496\0622_01.jpg,n003288,n001496,asian,asian,females,males,,,0,-0.102662,26.32165,1.102662
data\processed\bfw\asian\n003467\0037_01.jpg,data\processed\bfw\asian\n003467\0082_01.jpg,n003467,n003467,asian,asian,females,females,,,1,0.43721986,19.628098,0.56278014
data\processed\bfw\asian\n004221\0135_02.jpg,data\processed\bfw\asian\n004221\0166_01.jpg,n004221,n004221,asian,asian,males,males,,,1,0.4739668,21.703114,0.52603316
data\processed\bfw\asian\n006774\0105_01.jpg,data\processed\bfw\asian\n006774\0111_01.jpg,n006774,n006774,asian,asian,females,females,,,1,0.47987977,21.624203,0.52012026
data\processed\bfw\asian\n004870\0112_02.jpg,data\processed\bfw\asian\n003489\0046_02.jpg,n004870,n003489,asian,asian,females,males,,,0,0.018461313,32.166195,0.9815387
data\processed\bfw\asian\n005072\0151_01.jpg,data\processed\bfw\asian\n003162\0379_02.jpg,n005072,n003162,asian,asian,males,males,,,0,-0.015300056,29.61243,1.0153
data\processed\bfw\asian\n006344\0025_02.jpg,data\processed\bfw\asian\n006344\0413_01.jpg,n006344,n006344,asian,asian,females,females,,,1,0.17058626,23.979357,0.8294138
data\processed\bfw\asian\n009042\0072_01.jpg,data\processed\bfw\asian\n009042\0372_01.jpg,n009042,n009042,asian,asian,females,females,,,1,0.5573824,20.956816,0.4426176
data\processed\bfw\asian\n000137\0110_01.jpg,data\processed\bfw\asian\n003162\0282_01.jpg,n000137,n003162,asian,asian,females,males,,,0,0.04281583,29.139404,0.9571842
data\processed\bfw\asian\n008401\0294_01.jpg,data\processed\bfw\asian\n008401\0389_01.jpg,n008401,n008401,asian,asian,females,females,,,1,0.5472139,18.951378,0.4527861
data\processed\bfw\asian\n004948\0125_01.jpg,data\processed\bfw\asian\n000139\0112_02.jpg,n004948,n000139,asian,asian,males,females,,,0,0.07051139,27.717865,0.9294886
data\processed\bfw\asian\n000143\0171_01.jpg,data\processed\bfw\asian\n000143\0226_04.jpg,n000143,n000143,asian,asian,females,females,,,1,0.2744364,19.774666,0.7255636
data\processed\bfw\asian\n004721\0274_01.jpg,data\processed\bfw\asian\n002644\0182_09.jpg,n004721,n002644,asian,asian,males,males,,,0,0.036120918,26.417255,0.9638791
data\processed\bfw\asian\n003557\0086_01.jpg,data\processed\bfw\asian\n003557\0255_01.jpg,n003557,n003557,asian,asian,females,females,,,1,0.47454387,17.80434,0.52545613
data\processed\bfw\asian\n005083\0046_01.jpg,data\processed\bfw\asian\n005083\0100_01.jpg,n005083,n005083,asian,asian,females,females,,,1,0.21712007,23.61544,0.78287995
data\processed\bfw\asian\n005077\0054_01.jpg,data\processed\bfw\asian\n004466\0052_01.jpg,n005077,n004466,asian,asian,females,males,,,0,-0.014690395,24.965338,1.0146904
data\processed\bfw\asian\n000143\0045_05.jpg,data\processed\bfw\asian\n000143\0080_02.jpg,n000143,n000143,asian,asian,females,females,,,1,0.3404396,22.001917,0.65956044
data\processed\bfw\asian\n004681\0016_01.jpg,data\processed\bfw\asian\n004681\0026_01.jpg,n004681,n004681,asian,asian,males,males,,,1,0.63336825,18.559286,0.36663175
data\processed\bfw\asian\n004794\0124_03.jpg,data\processed\bfw\asian\n004794\0640_01.jpg,n004794,n004794,asian,asian,males,males,,,1,0.37431645,21.001377,0.62568355
data\processed\bfw\asian\n004948\0651_01.jpg,data\processed\bfw\asian\n001864\0071_01.jpg,n004948,n001864,asian,asian,males,males,,,0,0.00044782067,25.606285,0.9995522
data\processed\bfw\asian\n004870\0344_01.jpg,data\processed\bfw\asian\n000137\0117_01.jpg,n004870,n000137,asian,asian,females,females,,,0,0.16570136,27.024082,0.8342986
data\processed\bfw\asian\n005077\0006_01.jpg,data\processed\bfw\asian\n005077\0082_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.44575977,18.498919,0.5542402
data\processed\bfw\asian\n002406\0093_01.jpg,data\processed\bfw\asian\n004221\0166_01.jpg,n002406,n004221,asian,asian,males,males,,,0,-0.031328376,29.923567,1.0313283
data\processed\bfw\asian\n006774\0062_01.jpg,data\processed\bfw\asian\n006774\0282_01.jpg,n006774,n006774,asian,asian,females,females,,,1,-0.24026814,30.538584,1.2402681
data\processed\bfw\asian\n005085\0061_01.jpg,data\processed\bfw\asian\n005085\0464_01.jpg,n005085,n005085,asian,asian,females,females,,,1,0.25425875,25.740177,0.74574125
data\processed\bfw\asian\n004794\0019_03.jpg,data\processed\bfw\asian\n003167\0037_01.jpg,n004794,n003167,asian,asian,males,males,,,0,0.008702937,27.66096,0.99129707
data\processed\bfw\asian\n004549\0181_01.jpg,data\processed\bfw\asian\n004549\0213_01.jpg,n004549,n004549,asian,asian,females,females,,,1,0.5895664,16.915936,0.4104336
data\processed\bfw\asian\n000160\0150_01.jpg,data\processed\bfw\asian\n004870\0264_01.jpg,n000160,n004870,asian,asian,females,females,,,0,0.11174988,28.128483,0.8882501
data\processed\bfw\asian\n009276\0106_05.jpg,data\processed\bfw\asian\n007089\0097_04.jpg,n009276,n007089,asian,asian,females,females,,,0,0.060376763,26.401306,0.93962324
data\processed\bfw\asian\n004680\0175_01.jpg,data\processed\bfw\asian\n004805\0012_02.jpg,n004680,n004805,asian,asian,females,males,,,0,0.014170965,28.167555,0.98582906
data\processed\bfw\asian\n005378\0409_02.jpg,data\processed\bfw\asian\n006222\0095_02.jpg,n005378,n006222,asian,asian,females,females,,,0,0.040020015,29.117983,0.95998
data\processed\bfw\asian\n000838\0040_02.jpg,data\processed\bfw\asian\n004721\0227_01.jpg,n000838,n004721,asian,asian,females,males,,,0,-0.13306615,34.35232,1.1330662
data\processed\bfw\asian\n003155\0062_02.jpg,data\processed\bfw\asian\n003155\0185_01.jpg,n003155,n003155,asian,asian,males,males,,,1,0.11049713,29.217264,0.8895029
data\processed\bfw\asian\n006634\0033_01.jpg,data\processed\bfw\asian\n006634\0114_01.jpg,n006634,n006634,asian,asian,females,females,,,1,0.49064773,22.172516,0.50935227
data\processed\bfw\asian\n006358\0076_01.jpg,data\processed\bfw\asian\n006358\0117_01.jpg,n006358,n006358,asian,asian,females,females,,,1,0.46999213,23.172792,0.53000784
data\processed\bfw\asian\n000138\0188_01.jpg,data\processed\bfw\asian\n006203\0148_03.jpg,n000138,n006203,asian,asian,females,females,,,0,0.0836096,25.20535,0.9163904
data\processed\bfw\asian\n004466\0131_01.jpg,data\processed\bfw\asian\n004787\0692_01.jpg,n004466,n004787,asian,asian,males,females,,,0,0.0024571973,26.206274,0.9975428
