image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\bfw\asian\n004466\0131_01.jpg,data\processed\bfw\asian\n004787\0692_01.jpg,n004466,n004787,asian,asian,males,females,,,0,0.023359636,38.591568,0.97664034
data\processed\bfw\asian\n000854\0045_01.jpg,data\processed\bfw\asian\n007899\0082_01.jpg,n000854,n007899,asian,asian,females,females,,,0,0.22136311,31.09844,0.7786369
data\processed\bfw\asian\n006619\0216_01.jpg,data\processed\bfw\asian\n006619\0422_01.jpg,n006619,n006619,asian,asian,females,females,,,1,0.38812464,29.2715,0.61187536
data\processed\bfw\asian\n000137\0012_01.jpg,data\processed\bfw\asian\n000137\0055_01.jpg,n000137,n000137,asian,asian,females,females,,,1,0.41583204,31.38354,0.58416796
data\processed\bfw\asian\n004469\0084_01.jpg,data\processed\bfw\asian\n004469\0098_02.jpg,n004469,n004469,asian,asian,males,males,,,1,0.40207812,37.314495,0.59792185
data\processed\bfw\asian\n007664\0053_01.jpg,data\processed\bfw\asian\n004864\0058_01.jpg,n007664,n004864,asian,asian,females,females,,,0,0.11309949,33.873486,0.8869005
data\processed\bfw\asian\n007372\0082_01.jpg,data\processed\bfw\asian\n003465\0158_01.jpg,n007372,n003465,asian,asian,females,males,,,0,0.01910179,37.850636,0.9808982
data\processed\bfw\asian\n000158\0199_03.jpg,data\processed\bfw\asian\n004930\0078_01.jpg,n000158,n004930,asian,asian,males,females,,,0,0.0026629113,41.987503,0.9973371
data\processed\bfw\asian\n003162\0188_01.jpg,data\processed\bfw\asian\n003162\0240_01.jpg,n003162,n003162,asian,asian,males,males,,,1,0.5245972,34.768467,0.47540277
data\processed\bfw\asian\n003288\0222_01.jpg,data\processed\bfw\asian\n003288\0230_01.jpg,n003288,n003288,asian,asian,females,females,,,1,0.2522399,30.223722,0.74776006
data\processed\bfw\asian\n004794\0062_01.jpg,data\processed\bfw\asian\n003465\0169_01.jpg,n004794,n003465,asian,asian,males,males,,,0,0.14234737,35.39084,0.85765266
data\processed\bfw\asian\n009041\0077_01.jpg,data\processed\bfw\asian\n009041\0080_02.jpg,n009041,n009041,asian,asian,females,females,,,1,0.41300902,34.785343,0.58699095
data\processed\bfw\asian\n005069\0019_01.jpg,data\processed\bfw\asian\n000009\0133_02.jpg,n005069,n000009,asian,asian,females,females,,,0,-0.042352267,40.398205,1.0423523
data\processed\bfw\asian\n003358\0055_01.jpg,data\processed\bfw\asian\n003358\0318_01.jpg,n003358,n003358,asian,asian,females,females,,,1,0.23971279,29.555033,0.7602872
data\processed\bfw\asian\n006222\0017_01.jpg,data\processed\bfw\asian\n006344\0112_01.jpg,n006222,n006344,asian,asian,females,females,,,0,0.17509265,34.740807,0.82490736
data\processed\bfw\asian\n003467\0036_01.jpg,data\processed\bfw\asian\n003357\0533_01.jpg,n003467,n003357,asian,asian,females,females,,,0,-0.04088854,38.090675,1.0408885
data\processed\bfw\asian\n007814\0377_03.jpg,data\processed\bfw\asian\n007814\0485_01.jpg,n007814,n007814,asian,asian,females,females,,,1,-0.14380562,41.19791,1.1438056
data\processed\bfw\asian\n004467\0677_01.jpg,data\processed\bfw\asian\n004680\0113_02.jpg,n004467,n004680,asian,asian,males,females,,,0,-0.032463387,40.096676,1.0324634
data\processed\bfw\asian\n009278\0060_01.jpg,data\processed\bfw\asian\n009278\0066_01.jpg,n009278,n009278,asian,asian,females,females,,,1,0.28804573,31.984776,0.71195424
data\processed\bfw\asian\n009294\0031_03.jpg,data\processed\bfw\asian\n009294\0242_01.jpg,n009294,n009294,asian,asian,females,females,,,1,0.4749267,32.63463,0.5250733
data\processed\bfw\asian\n002406\0103_01.jpg,data\processed\bfw\asian\n006418\0152_04.jpg,n002406,n006418,asian,asian,males,females,,,0,0.034274038,34.316124,0.96572596
data\processed\bfw\asian\n003027\0117_02.jpg,data\processed\bfw\asian\n005378\0020_01.jpg,n003027,n005378,asian,asian,males,females,,,0,0.009821098,43.907978,0.9901789
data\processed\bfw\asian\n003167\0141_01.jpg,data\processed\bfw\asian\n004680\0189_01.jpg,n003167,n004680,asian,asian,males,females,,,0,0.0798858,44.456158,0.9201142
data\processed\bfw\asian\n004467\0049_01.jpg,data\processed\bfw\asian\n001976\0100_02.jpg,n004467,n001976,asian,asian,males,males,,,0,0.036596645,39.011395,0.96340334
data\processed\bfw\asian\n000143\0098_01.jpg,data\processed\bfw\asian\n004681\0016_01.jpg,n000143,n004681,asian,asian,females,males,,,0,0.090317585,36.26206,0.9096824
data\processed\bfw\asian\n004800\0366_01.jpg,data\processed\bfw\asian\n004800\0537_01.jpg,n004800,n004800,asian,asian,males,males,,,1,0.14216311,37.42666,0.8578369
data\processed\bfw\asian\n003223\0185_01.jpg,data\processed\bfw\asian\n002509\0131_01.jpg,n003223,n002509,asian,asian,males,females,,,0,0.049649205,35.122,0.9503508
data\processed\bfw\asian\n003533\0573_01.jpg,data\processed\bfw\asian\n003533\0574_01.jpg,n003533,n003533,asian,asian,males,males,,,1,0.47664213,31.420576,0.52335787
data\processed\bfw\asian\n007378\0113_01.jpg,data\processed\bfw\asian\n007378\0509_01.jpg,n007378,n007378,asian,asian,females,females,,,1,0.23412623,32.1912,0.7658738
data\processed\bfw\asian\n004686\0433_01.jpg,data\processed\bfw\asian\n004549\0213_01.jpg,n004686,n004549,asian,asian,males,females,,,0,-0.018316524,33.06003,1.0183165
data\processed\bfw\asian\n001682\0051_01.jpg,data\processed\bfw\asian\n001682\0177_01.jpg,n001682,n001682,asian,asian,males,males,,,1,0.08486128,48.940784,0.9151387
data\processed\bfw\asian\n004549\0168_05.jpg,data\processed\bfw\asian\n004549\0222_02.jpg,n004549,n004549,asian,asian,females,females,,,1,0.14530669,35.029095,0.8546933
data\processed\bfw\asian\n004725\0036_01.jpg,data\processed\bfw\asian\n004725\0088_01.jpg,n004725,n004725,asian,asian,males,males,,,1,0.72248787,26.571493,0.27751213
data\processed\bfw\asian\n003288\0051_01.jpg,data\processed\bfw\asian\n003288\0228_01.jpg,n003288,n003288,asian,asian,females,females,,,1,0.24740016,28.706997,0.75259984
data\processed\bfw\asian\n002320\0240_01.jpg,data\processed\bfw\asian\n009137\0416_01.jpg,n002320,n009137,asian,asian,males,females,,,0,0.018780647,40.54234,0.98121935
data\processed\bfw\asian\n000158\0012_01.jpg,data\processed\bfw\asian\n000158\0158_01.jpg,n000158,n000158,asian,asian,males,males,,,1,0.5712522,30.932806,0.42874777
data\processed\bfw\asian\n001496\0133_01.jpg,data\processed\bfw\asian\n001496\0219_01.jpg,n001496,n001496,asian,asian,males,males,,,1,0.3476224,35.55133,0.6523776
data\processed\bfw\asian\n009279\0025_01.jpg,data\processed\bfw\asian\n009279\0393_04.jpg,n009279,n009279,asian,asian,females,females,,,1,0.16951993,36.938354,0.8304801
data\processed\bfw\asian\n000872\0296_06.jpg,data\processed\bfw\asian\n009278\0061_02.jpg,n000872,n009278,asian,asian,males,females,,,0,-0.041323625,39.38618,1.0413237
data\processed\bfw\asian\n005446\0279_01.jpg,data\processed\bfw\asian\n005446\0480_01.jpg,n005446,n005446,asian,asian,females,females,,,1,0.35313478,27.969078,0.64686525
data\processed\bfw\asian\n004877\0076_01.jpg,data\processed\bfw\asian\n004877\0145_01.jpg,n004877,n004877,asian,asian,females,females,,,1,0.37378022,29.459381,0.62621975
data\processed\bfw\asian\n004467\0418_01.jpg,data\processed\bfw\asian\n004467\0638_01.jpg,n004467,n004467,asian,asian,males,males,,,1,0.38185424,33.741135,0.61814576
data\processed\bfw\asian\n007378\0071_01.jpg,data\processed\bfw\asian\n007378\0214_01.jpg,n007378,n007378,asian,asian,females,females,,,1,0.14385101,32.201283,0.85614896
data\processed\bfw\asian\n004469\0217_03.jpg,data\processed\bfw\asian\n004469\0832_01.jpg,n004469,n004469,asian,asian,males,males,,,1,0.061515085,44.912582,0.9384849
data\processed\bfw\asian\n003167\0274_01.jpg,data\processed\bfw\asian\n003167\0602_01.jpg,n003167,n003167,asian,asian,males,males,,,1,0.19593371,36.672596,0.8040663
data\processed\bfw\asian\n005069\0225_01.jpg,data\processed\bfw\asian\n005069\0246_01.jpg,n005069,n005069,asian,asian,females,females,,,1,0.23952514,32.065365,0.76047486
data\processed\bfw\asian\n003357\0006_01.jpg,data\processed\bfw\asian\n003357\0123_01.jpg,n003357,n003357,asian,asian,females,females,,,1,0.2499976,31.526525,0.7500024
data\processed\bfw\asian\n006203\0045_01.jpg,data\processed\bfw\asian\n006203\0430_01.jpg,n006203,n006203,asian,asian,females,females,,,1,0.35073936,25.35387,0.64926064
data\processed\bfw\asian\n007372\0210_01.jpg,data\processed\bfw\asian\n007372\0295_01.jpg,n007372,n007372,asian,asian,females,females,,,1,0.08437754,34.05604,0.9156225
data\processed\bfw\asian\n008383\0539_01.jpg,data\processed\bfw\asian\n000132\0112_01__face_0.jpg,n008383,n000132,asian,asian,females,males,,,0,0.00967721,36.88556,0.99032277
data\processed\bfw\asian\n008978\0026_01.jpg,data\processed\bfw\asian\n008978\0318_01.jpg,n008978,n008978,asian,asian,females,females,,,1,0.10814239,35.98108,0.8918576
data\processed\bfw\asian\n006774\0130_01.jpg,data\processed\bfw\asian\n006774\0393_01.jpg,n006774,n006774,asian,asian,females,females,,,1,0.21944097,34.960243,0.78055906
data\processed\bfw\asian\n004472\0332_01.jpg,data\processed\bfw\asian\n004472\0720_01.jpg,n004472,n004472,asian,asian,females,females,,,1,-0.0037973663,39.557926,1.0037974
data\processed\bfw\asian\n009175\0077_01.jpg,data\processed\bfw\asian\n004109\0003_01.jpg,n009175,n004109,asian,asian,females,males,,,0,0.13636377,36.63454,0.86363626
data\processed\bfw\asian\n001572\0158_01.jpg,data\processed\bfw\asian\n006222\0032_01.jpg,n001572,n006222,asian,asian,females,females,,,0,0.04903848,40.597355,0.95096153
data\processed\bfw\asian\n005446\0141_01.jpg,data\processed\bfw\asian\n004786\0021_01.jpg,n005446,n004786,asian,asian,females,females,,,0,0.084422216,35.912487,0.91557777
data\processed\bfw\asian\n005069\0225_01.jpg,data\processed\bfw\asian\n000840\0160_02.jpg,n005069,n000840,asian,asian,females,females,,,0,0.049082123,36.067924,0.9509179
data\processed\bfw\asian\n004687\0113_01.jpg,data\processed\bfw\asian\n004687\0295_01.jpg,n004687,n004687,asian,asian,females,females,,,1,0.40076855,29.43495,0.5992315
data\processed\bfw\asian\n006149\0087_01.jpg,data\processed\bfw\asian\n005063\0577_01.jpg,n006149,n005063,asian,asian,females,females,,,0,0.13808787,37.44763,0.86191213
data\processed\bfw\asian\n005069\0019_01.jpg,data\processed\bfw\asian\n005069\0022_01.jpg,n005069,n005069,asian,asian,females,females,,,1,0.5389138,25.753475,0.4610862
data\processed\bfw\asian\n004791\0030_01.jpg,data\processed\bfw\asian\n004791\0263_01.jpg,n004791,n004791,asian,asian,males,males,,,1,0.31883374,32.337982,0.6811663
data\processed\bfw\asian\n005085\0221_04.jpg,data\processed\bfw\asian\n003167\0141_01.jpg,n005085,n003167,asian,asian,females,males,,,0,-0.03281719,43.61319,1.0328172
data\processed\bfw\asian\n009275\0039_01.jpg,data\processed\bfw\asian\n002775\0044_01.jpg,n009275,n002775,asian,asian,females,males,,,0,-0.05766559,40.334217,1.0576656
data\processed\bfw\asian\n009125\0116_02.jpg,data\processed\bfw\asian\n009125\0270_01.jpg,n009125,n009125,asian,asian,females,females,,,1,0.35556835,32.809544,0.64443165
data\processed\bfw\asian\n008383\0279_06.jpg,data\processed\bfw\asian\n003482\0006_04.jpg,n008383,n003482,asian,asian,females,males,,,0,0.051132016,42.021935,0.948868
data\processed\bfw\asian\n005177\0042_01.jpg,data\processed\bfw\asian\n005177\0152_01.jpg,n005177,n005177,asian,asian,males,males,,,1,0.42912012,30.004251,0.5708799
data\processed\bfw\asian\n006634\0120_01.jpg,data\processed\bfw\asian\n006634\0322_01.jpg,n006634,n006634,asian,asian,females,females,,,1,0.16141938,34.37685,0.8385806
data\processed\bfw\asian\n006619\0572_01.jpg,data\processed\bfw\asian\n009103\0274_01.jpg,n006619,n009103,asian,asian,females,females,,,0,0.006005989,38.91229,0.993994
data\processed\bfw\asian\n009294\0031_03.jpg,data\processed\bfw\asian\n009294\0081_01.jpg,n009294,n009294,asian,asian,females,females,,,1,0.27773798,37.44171,0.722262
data\processed\bfw\asian\n004467\0001_01.jpg,data\processed\bfw\asian\n000138\0129_03.jpg,n004467,n000138,asian,asian,males,females,,,0,-0.08135137,39.14414,1.0813514
data\processed\bfw\asian\n005083\0367_02.jpg,data\processed\bfw\asian\n003354\0243_01.jpg,n005083,n003354,asian,asian,females,females,,,0,0.0037708492,39.661213,0.9962292
data\processed\bfw\asian\n004935\0021_01.jpg,data\processed\bfw\asian\n009294\0194_01.jpg,n004935,n009294,asian,asian,males,females,,,0,-0.05050142,41.9605,1.0505015
data\processed\bfw\asian\n005071\0113_02.jpg,data\processed\bfw\asian\n004687\0019_01.jpg,n005071,n004687,asian,asian,males,females,,,0,0.100853674,37.853436,0.8991463
data\processed\bfw\asian\n001562\0130_01.jpg,data\processed\bfw\asian\n001562\0372_02.jpg,n001562,n001562,asian,asian,males,males,,,1,0.099651694,37.67432,0.9003483
data\processed\bfw\asian\n000840\0023_01.jpg,data\processed\bfw\asian\n000840\0099_01.jpg,n000840,n000840,asian,asian,females,females,,,1,0.4691582,26.852165,0.5308418
data\processed\bfw\asian\n009137\0070_01.jpg,data\processed\bfw\asian\n009137\0211_02.jpg,n009137,n009137,asian,asian,females,females,,,1,0.18698062,31.21743,0.8130194
data\processed\bfw\asian\n000143\0019_01.jpg,data\processed\bfw\asian\n000873\0111_01.jpg,n000143,n000873,asian,asian,females,males,,,0,0.04866382,37.722084,0.9513362
data\processed\bfw\asian\n007814\0175_01.jpg,data\processed\bfw\asian\n004809\0013_10.jpg,n007814,n004809,asian,asian,females,males,,,0,0.020436319,35.33124,0.97956365
data\processed\bfw\asian\n009294\0002_01.jpg,data\processed\bfw\asian\n009294\0258_01.jpg,n009294,n009294,asian,asian,females,females,,,1,0.40315357,34.261795,0.59684646
data\processed\bfw\asian\n005474\0210_02.jpg,data\processed\bfw\asian\n005474\0769_01.jpg,n005474,n005474,asian,asian,females,females,,,1,0.2840817,30.420458,0.7159183
data\processed\bfw\asian\n004948\0111_01.jpg,data\processed\bfw\asian\n004948\0212_01.jpg,n004948,n004948,asian,asian,males,males,,,1,0.30680484,32.24823,0.69319516
data\processed\bfw\asian\n009177\0370_01.jpg,data\processed\bfw\asian\n009177\0626_01.jpg,n009177,n009177,asian,asian,females,females,,,1,0.28144965,31.829697,0.7185503
data\processed\bfw\asian\n000840\0025_01.jpg,data\processed\bfw\asian\n000161\0338_01.jpg,n000840,n000161,asian,asian,females,males,,,0,0.07986306,36.516045,0.9201369
data\processed\bfw\asian\n006126\0423_01.jpg,data\processed\bfw\asian\n004469\0048_02.jpg,n006126,n004469,asian,asian,females,males,,,0,0.010592355,45.803413,0.98940766
data\processed\bfw\asian\n002644\0054_01.jpg,data\processed\bfw\asian\n002644\0319_01.jpg,n002644,n002644,asian,asian,males,males,,,1,0.08254996,33.056347,0.9174501
data\processed\bfw\asian\n003467\0094_01.jpg,data\processed\bfw\asian\n003467\0130_03.jpg,n003467,n003467,asian,asian,females,females,,,1,0.10259482,34.366425,0.89740515
data\processed\bfw\asian\n003824\0097_01.jpg,data\processed\bfw\asian\n008978\0138_01.jpg,n003824,n008978,asian,asian,females,females,,,0,-0.04006697,38.650356,1.040067
data\processed\bfw\asian\n004467\0226_01.jpg,data\processed\bfw\asian\n004467\0227_04.jpg,n004467,n004467,asian,asian,males,males,,,1,0.34274396,33.84428,0.657256
data\processed\bfw\asian\n009276\0046_16.jpg,data\processed\bfw\asian\n004864\0229_01.jpg,n009276,n004864,asian,asian,females,females,,,0,0.02697277,38.933567,0.9730272
data\processed\bfw\asian\n004549\0027_02.jpg,data\processed\bfw\asian\n006774\0111_01.jpg,n004549,n006774,asian,asian,females,females,,,0,0.12079611,33.7129,0.8792039
data\processed\bfw\asian\n009103\0161_01.jpg,data\processed\bfw\asian\n009103\0291_01.jpg,n009103,n009103,asian,asian,females,females,,,1,0.2786329,32.722584,0.7213671
data\processed\bfw\asian\n006148\0040_01.jpg,data\processed\bfw\asian\n006223\0148_01.jpg,n006148,n006223,asian,asian,females,females,,,0,-0.03634357,34.175816,1.0363436
data\processed\bfw\asian\n007664\0158_01.jpg,data\processed\bfw\asian\n003155\0052_02.jpg,n007664,n003155,asian,asian,females,males,,,0,-0.08783133,45.033882,1.0878314
data\processed\bfw\asian\n006222\0001_01.jpg,data\processed\bfw\asian\n006222\0312_01.jpg,n006222,n006222,asian,asian,females,females,,,1,0.075544514,39.958878,0.92445546
data\processed\bfw\asian\n003482\0155_05.jpg,data\processed\bfw\asian\n006203\0224_01.jpg,n003482,n006203,asian,asian,males,females,,,0,0.024471562,36.71265,0.9755284
data\processed\bfw\asian\n009288\0063_01.jpg,data\processed\bfw\asian\n009288\0175_01.jpg,n009288,n009288,asian,asian,females,females,,,1,0.14904606,39.458164,0.85095394
data\processed\bfw\asian\n009275\0273_01.jpg,data\processed\bfw\asian\n006344\0166_01.jpg,n009275,n006344,asian,asian,females,females,,,0,0.10305143,32.93922,0.8969486
data\processed\bfw\asian\n004860\0567_02.jpg,data\processed\bfw\asian\n004467\0186_01.jpg,n004860,n004467,asian,asian,females,males,,,0,0.0033813214,38.05607,0.9966187
data\processed\bfw\asian\n009137\0278_01.jpg,data\processed\bfw\asian\n009137\0521_02.jpg,n009137,n009137,asian,asian,females,females,,,1,0.28715864,31.215757,0.7128414
data\processed\bfw\asian\n009278\0026_01.jpg,data\processed\bfw\asian\n009278\0180_01.jpg,n009278,n009278,asian,asian,females,females,,,1,-0.040382665,36.83159,1.0403826
data\processed\bfw\asian\n003463\0152_01.jpg,data\processed\bfw\asian\n001976\0221_02.jpg,n003463,n001976,asian,asian,males,males,,,0,0.11039765,36.53214,0.88960236
data\processed\bfw\asian\n009277\0018_01.jpg,data\processed\bfw\asian\n009277\0578_02.jpg,n009277,n009277,asian,asian,females,females,,,1,0.34528825,31.939327,0.6547117
data\processed\bfw\asian\n004785\0139_01.jpg,data\processed\bfw\asian\n004785\0211_01.jpg,n004785,n004785,asian,asian,females,females,,,1,0.43064973,32.135773,0.56935024
data\processed\bfw\asian\n008383\0068_01.jpg,data\processed\bfw\asian\n009278\0192_01.jpg,n008383,n009278,asian,asian,females,females,,,0,0.14398548,34.724434,0.8560145
data\processed\bfw\asian\n006222\0071_01.jpg,data\processed\bfw\asian\n006222\0177_02.jpg,n006222,n006222,asian,asian,females,females,,,1,0.4521103,33.0882,0.5478897
data\processed\bfw\asian\n004800\0419_04.jpg,data\processed\bfw\asian\n004800\0526_01.jpg,n004800,n004800,asian,asian,males,males,,,1,0.14701898,37.4826,0.85298103
data\processed\bfw\asian\n005378\0222_01.jpg,data\processed\bfw\asian\n005378\0370_01.jpg,n005378,n005378,asian,asian,females,females,,,1,0.21629271,34.118725,0.78370726
data\processed\bfw\asian\n003357\0214_01.jpg,data\processed\bfw\asian\n009103\0724_01.jpg,n003357,n009103,asian,asian,females,females,,,0,-0.031245016,36.756695,1.031245
data\processed\bfw\asian\n004870\0063_01.jpg,data\processed\bfw\asian\n004805\0164_01.jpg,n004870,n004805,asian,asian,females,males,,,0,-0.09079131,38.695496,1.0907913
data\processed\bfw\asian\n003357\0168_01.jpg,data\processed\bfw\asian\n003357\0291_01.jpg,n003357,n003357,asian,asian,females,females,,,1,0.42302904,27.115402,0.57697093
data\processed\bfw\asian\n005085\0305_03.jpg,data\processed\bfw\asian\n001864\0078_01.jpg,n005085,n001864,asian,asian,females,males,,,0,0.00044780367,44.43819,0.9995522
data\processed\bfw\asian\n004472\0206_01.jpg,data\processed\bfw\asian\n003156\0086_01.jpg,n004472,n003156,asian,asian,females,males,,,0,-0.015375392,39.7698,1.0153754
data\processed\bfw\asian\n005216\0041_01.jpg,data\processed\bfw\asian\n001682\0251_02.jpg,n005216,n001682,asian,asian,females,males,,,0,0.08305399,42.520092,0.916946
data\processed\bfw\asian\n009287\0250_04.jpg,data\processed\bfw\asian\n009287\0262_01.jpg,n009287,n009287,asian,asian,females,females,,,1,0.27820447,34.69314,0.72179556
data\processed\bfw\asian\n003355\0137_01.jpg,data\processed\bfw\asian\n002320\0224_01.jpg,n003355,n002320,asian,asian,males,males,,,0,-0.014398456,39.835308,1.0143985
data\processed\bfw\asian\n003533\0101_02.jpg,data\processed\bfw\asian\n007816\0760_01.jpg,n003533,n007816,asian,asian,males,females,,,0,0.15087046,37.1445,0.84912956
data\processed\bfw\asian\n005116\0002_01.jpg,data\processed\bfw\asian\n004930\0236_01.jpg,n005116,n004930,asian,asian,males,females,,,0,0.17736688,37.233543,0.82263315
data\processed\bfw\asian\n004936\0245_01.jpg,data\processed\bfw\asian\n000139\0311_01.jpg,n004936,n000139,asian,asian,females,females,,,0,0.080703236,39.198513,0.91929674
data\processed\bfw\asian\n007738\0027_01.jpg,data\processed\bfw\asian\n003533\0062_02.jpg,n007738,n003533,asian,asian,females,males,,,0,0.024601627,41.09245,0.97539836
data\processed\bfw\asian\n007372\0078_01.jpg,data\processed\bfw\asian\n001496\0349_01.jpg,n007372,n001496,asian,asian,females,males,,,0,0.12031717,41.588512,0.87968284
data\processed\bfw\asian\n004108\0096_01.jpg,data\processed\bfw\asian\n004786\0088_03.jpg,n004108,n004786,asian,asian,males,females,,,0,0.1569507,37.968197,0.8430493
data\processed\bfw\asian\n003533\0100_02.jpg,data\processed\bfw\asian\n005216\0133_01.jpg,n003533,n005216,asian,asian,males,females,,,0,0.1676428,37.37684,0.83235717
data\processed\bfw\asian\n007270\0097_01.jpg,data\processed\bfw\asian\n007270\0682_01.jpg,n007270,n007270,asian,asian,females,females,,,1,0.5324265,26.972925,0.46757352
data\processed\bfw\asian\n004467\0307_03.jpg,data\processed\bfw\asian\n003354\0058_01.jpg,n004467,n003354,asian,asian,males,females,,,0,0.16831677,39.999226,0.8316832
data\processed\bfw\asian\n004787\0101_03.jpg,data\processed\bfw\asian\n009042\0250_01.jpg,n004787,n009042,asian,asian,females,females,,,0,0.1522529,38.62391,0.8477471
data\processed\bfw\asian\n006633\0288_01.jpg,data\processed\bfw\asian\n006633\0489_03.jpg,n006633,n006633,asian,asian,females,females,,,1,0.090843834,38.357708,0.90915614
data\processed\bfw\asian\n009137\0492_01.jpg,data\processed\bfw\asian\n000158\0040_07.jpg,n009137,n000158,asian,asian,females,males,,,0,0.022556365,39.472652,0.97744364
data\processed\bfw\asian\n004725\0088_01.jpg,data\processed\bfw\asian\n004725\0341_01.jpg,n004725,n004725,asian,asian,males,males,,,1,0.29430833,37.782757,0.7056917
data\processed\bfw\asian\n006224\0067_01.jpg,data\processed\bfw\asian\n006224\0096_01.jpg,n006224,n006224,asian,asian,females,females,,,1,0.5516351,25.901802,0.4483649
data\processed\bfw\asian\n003481\0053_02.jpg,data\processed\bfw\asian\n003481\0093_02.jpg,n003481,n003481,asian,asian,females,females,,,1,0.39614558,28.876106,0.6038544
data\processed\bfw\asian\n005116\0693_01.jpg,data\processed\bfw\asian\n006203\0009_04.jpg,n005116,n006203,asian,asian,males,females,,,0,0.14814727,34.253975,0.8518527
data\processed\bfw\asian\n004870\0033_01.jpg,data\processed\bfw\asian\n002775\0034_02.jpg,n004870,n002775,asian,asian,females,males,,,0,0.028875638,42.938213,0.97112435
data\processed\bfw\asian\n001682\0031_01.jpg,data\processed\bfw\asian\n001682\0041_01.jpg,n001682,n001682,asian,asian,males,males,,,1,0.7669841,24.559513,0.2330159
data\processed\bfw\asian\n001496\0149_01.jpg,data\processed\bfw\asian\n007899\0095_01.jpg,n001496,n007899,asian,asian,males,females,,,0,-0.18490301,43.284256,1.184903
data\processed\bfw\asian\n003465\0127_01.jpg,data\processed\bfw\asian\n003223\0006_01.jpg,n003465,n003223,asian,asian,males,males,,,0,-0.018747414,41.126217,1.0187474
data\processed\bfw\asian\n003162\0034_01.jpg,data\processed\bfw\asian\n003162\0240_01.jpg,n003162,n003162,asian,asian,males,males,,,1,0.51885533,32.914925,0.48114467
data\processed\bfw\asian\n006418\0251_02.jpg,data\processed\bfw\asian\n006418\0377_02.jpg,n006418,n006418,asian,asian,females,females,,,1,-0.012405249,35.7624,1.0124053
data\processed\bfw\asian\n004467\0227_04.jpg,data\processed\bfw\asian\n003167\0042_19.jpg,n004467,n003167,asian,asian,males,males,,,0,0.01551252,38.825207,0.9844875
data\processed\bfw\asian\n006774\0075_01.jpg,data\processed\bfw\asian\n004809\0506_01.jpg,n006774,n004809,asian,asian,females,males,,,0,0.17346065,36.348152,0.82653934
data\processed\bfw\asian\n003481\0054_01.jpg,data\processed\bfw\asian\n009294\0098_01.jpg,n003481,n009294,asian,asian,females,females,,,0,-0.052359905,38.44061,1.0523599
data\processed\bfw\asian\n008148\0137_01.jpg,data\processed\bfw\asian\n009041\0032_01.jpg,n008148,n009041,asian,asian,females,females,,,0,-0.044106565,43.630844,1.0441066
data\processed\bfw\asian\n008163\0276_01.jpg,data\processed\bfw\asian\n003155\0989_02.jpg,n008163,n003155,asian,asian,females,males,,,0,0.046708547,42.067223,0.9532915
data\processed\bfw\asian\n005077\0052_01.jpg,data\processed\bfw\asian\n005077\0248_01.jpg,n005077,n005077,asian,asian,females,females,,,1,0.1442502,33.244312,0.8557498
data\processed\bfw\asian\n009103\0274_01.jpg,data\processed\bfw\asian\n001864\0112_03.jpg,n009103,n001864,asian,asian,females,males,,,0,0.15134661,36.51168,0.8486534
data\processed\bfw\asian\n003449\0073_01.jpg,data\processed\bfw\asian\n003449\0083_01.jpg,n003449,n003449,asian,asian,females,females,,,1,0.26636982,32.118664,0.7336302
data\processed\bfw\asian\n004785\0145_01.jpg,data\processed\bfw\asian\n004785\0167_02.jpg,n004785,n004785,asian,asian,females,females,,,1,0.49476045,26.38962,0.50523955
data\processed\bfw\asian\n003489\0005_01.jpg,data\processed\bfw\asian\n004721\0321_01.jpg,n003489,n004721,asian,asian,males,males,,,0,-0.12304539,39.939404,1.1230454
data\processed\bfw\asian\n007899\0172_04.jpg,data\processed\bfw\asian\n007899\0212_01.jpg,n007899,n007899,asian,asian,females,females,,,1,0.27648467,31.941177,0.72351533
data\processed\bfw\asian\n004725\0041_01.jpg,data\processed\bfw\asian\n004725\0070_01.jpg,n004725,n004725,asian,asian,males,males,,,1,0.70780396,26.504389,0.29219604
data\processed\bfw\asian\n007372\0252_01.jpg,data\processed\bfw\asian\n000143\0272_01.jpg,n007372,n000143,asian,asian,females,females,,,0,0.14150518,38.580128,0.8584948
data\processed\bfw\asian\n000160\0111_01.jpg,data\processed\bfw\asian\n004549\0169_02.jpg,n000160,n004549,asian,asian,females,females,,,0,-0.1155135,40.956985,1.1155136
data\processed\bfw\asian\n003635\0109_04.jpg,data\processed\bfw\asian\n002331\0029_01.jpg,n003635,n002331,asian,asian,males,males,,,0,0.0089192195,40.38528,0.99108076
data\processed\bfw\asian\n003506\0319_01.jpg,data\processed\bfw\asian\n009287\0262_01.jpg,n003506,n009287,asian,asian,females,females,,,0,0.044419046,37.76548,0.95558095
data\processed\bfw\asian\n003824\0262_01.jpg,data\processed\bfw\asian\n004686\0271_01.jpg,n003824,n004686,asian,asian,females,males,,,0,-0.047086816,36.241302,1.0470868
data\processed\bfw\asian\n004687\0031_01.jpg,data\processed\bfw\asian\n004687\0319_02.jpg,n004687,n004687,asian,asian,females,females,,,1,0.35109073,31.154352,0.6489093
data\processed\bfw\asian\n001562\0165_02.jpg,data\processed\bfw\asian\n001562\0198_02.jpg,n001562,n001562,asian,asian,males,males,,,1,0.52469635,30.595299,0.47530365
